id,userid,name,date,location,tweet,label
1588282367524761602,42671572,faariska,Thu Nov 03 21:29:59 +0000 2022,Indonesia,"“Aku lebih takut jauh dari kamu daripada kena covid”, kata suami tercinta yg ngga mau ngungsi dan malah cuti demi mengurus istrinya yg covid &amp; bayi 4 bulan yg agak demam. Sehat selalu ya kamu @AdrianNTN",N
1588250380580052992,1015849039210807296,haebaragimin,Thu Nov 03 19:22:53 +0000 2022,밤하늘,Aduh takut deh ini kasus covid naik lagi huhuhu aku udah 4 hari batuk😭,Y
1588246944219992064,943048622047760385,TheMartaSaputra,Thu Nov 03 19:09:14 +0000 2022,"Pekanbaru, Riau | Nav City",RT @lensaRTV: Kasus gagal ginjal akut pada anak bikin cemas semua orang nih. Ada postingan yang bilang kalau penyebab gagal ginjal akut itu…,N
1588246884602167296,1542274723,fatinhamizaa,Thu Nov 03 19:09:00 +0000 2022,,pape pun gais please be vaccinated . kena covid is real . sakit dia tuhan je tahu . ko bayangkan sampai nangis sebab tak tahan ni bukan mengada tapi memang peh🥲 https://t.co/q6x35aWHwY,N
1588239339896844288,1241822753713344512,bnsrlim,Thu Nov 03 18:39:01 +0000 2022,"Jakarta Barat, DKI Jakarta","Pengen covid deh biar orang pada menjauh, capek bersosialisasi mulu.",Y
1588234683367804929,223476605,tribunjogja,Thu Nov 03 18:20:31 +0000 2022,Jl Jend Sudirman 52 Yogyakarta,"Kasus Covid-19 di DIY Naik, Pokja Genetik UGM : Jangan Khawatir, Jaga Prokes dan Booster https://t.co/79rDCRXmp4",N
1588225566838489089,1583069968840916995,mmnmmn___,Thu Nov 03 17:44:17 +0000 2022,,"@StopPlandemit @dr_koko28 Gua malah beberapa hari tidur disamping sama kakak gua yang ""positif covid"" sebelum dia di isolasi. Tapi pas swab gua negatif tuh, padahal waktu ngobrol sama kakak gua gak pake masker. Begimane tuh ceritanye?",N
1588218271651594241,1562619032586506241,sigodogtagang,Thu Nov 03 17:15:18 +0000 2022,,"@milanista_tua @LbsHanafi @Andrysimp @SerieA_Lawas Korelasi antara scudetto ama covid apaan tong? Gw maklumim lw udh tua dan bapack2 , dah sono tidur nanti bangun2 lw meriang lg.. udah berumur soalnya 😂😂",N
1588217151126917120,2675401580,nadiazr12,Thu Nov 03 17:10:51 +0000 2022,"Lampung, Indonesia","Tapi serius kk lu ga capek apa? Lu ngapa ga cari doi aja?  Iyee gue malah mikir smster akhir gue pengen ini itu kegiatan sana sini woy tolong ini gue merasa gua haus akan gawe dan event² atau bahkan lomba. Why, gue mahasiswa pandemi, smster 3456 gue dirmh aje",Y
1588209540935618560,1572810135772475392,WMatradewi,Thu Nov 03 16:40:36 +0000 2022,,"RT @taDewi17: Di awal pandemi semua orang panik takut cemas akan masa depan termasuk sy, disaat pikiran bener2 kalut akhirnya sy menyerah k…",N
1588207300401311745,1445371328005959686,P1KABUU,Thu Nov 03 16:31:42 +0000 2022,,"@detikcom Ini mentang2 dah ga covid, panitiane do nguawurrr.. ga takut kasus desak2an lagi apa?!",N
1588205635828842504,1192783034430263296,azelaph_,Thu Nov 03 16:25:05 +0000 2022,,"RT @azelaph_: Tidak perlu khawatir di era pandemi, BRI tidak tinggal diam. BRI menjadikan pandemi sebagai momentum untuk melakukan sebuah t…",N
1588205581537796096,1192783034430263296,azelaph_,Thu Nov 03 16:24:52 +0000 2022,,"RT @azelaph_: Maka dari itu, pelaku usaha tidak perlu khawatir apabila membangun sebuah UMKM di era pandemi ini karena BRI akan terus berup…",N
1588204207341203456,1137619186987851783,bananauywu,Thu Nov 03 16:19:25 +0000 2022,serahh,"disaat aku sudah bersiap siap untuk melangkah ke jalan yang lebih tinggi. tepat 2020 setelah aku wisuda, corona datang. keluar dari kerjaan, beban kembali muncul bahkan lebih tinggi dari sebelumnya.  ketakutan akan gagalnya pencapaian ekspektasi orang tua membuatku makin takut.",Y
1588202121761263616,961560415481163776,lalalee0325,Thu Nov 03 16:11:07 +0000 2022,SM⟲JYP⟲Fantagio,Dari 2020 nunggu Raisa konser di GBK terus sekarang ya dibolehin pake stadion utama.. Di 2020 itu ku sempet beli tiket tapi akhir nya refund karena pandemi.. Sedih banget ga si.. Pengen naik kereta ke jkt loh aku..,Y
1588200262959005698,1000691520779960321,zackzackh123,Thu Nov 03 16:03:44 +0000 2022,Malaysia,"Punyalah #KerajaanGagal time abahCow din jd PM, covid n kematian 📈, tak hbis2 perutusan, darurat memanjang, rakyat bunuh diri, eko teruk, alih2 nak PRU mcmtu je rakyat lupakn semua tu!",Y
1588198865836335104,1555874425580703744,AstroJuminten,Thu Nov 03 15:58:11 +0000 2022,,"@CNNIndonesia Gak usah di takut takutin BU, besok kalian semua kena sidang kasus covid...",N
1588196247311372288,1330519285,RynnaRynn,Thu Nov 03 15:47:47 +0000 2022,KELANTAN-JOHOR BAHRU,Covid ni dia bukan sepanjang hari tau kau kena layan simptom dia. Dia ada time time dia. Bila malam mula lah rasa sakit kepala + batuk non stop. Gue capek tapi kena sabar. Setiap yang pahit pasti ada manis nya 🤍,Y
1588195866489147392,1012852501094096896,lidyaak_,Thu Nov 03 15:46:16 +0000 2022,"Yogyakarta, Indonesia",RT @dr_koko28: Beneran banyak itu pasien Long Covid. Itu yang bilang bohong atau hoax coba dah ke RS kalau gak ditampol sama pasien2.  Samp…,N
1588194679375290368,968775000890028032,Suyarno13,Thu Nov 03 15:41:33 +0000 2022,"Tuban Jawa Timur, Indonesia","RT @ronavioleta: Ya Allah...apalagi sih ini ?? Udahan dooonnggg.....lelah hayati 😰 Kami sekeluarga kecuali si kakak, belum pernah covid. Ka…",Y
1588186710990475264,1355509742941032451,ggetosuguru,Thu Nov 03 15:09:53 +0000 2022,hati je,"DULU sblum covid, gaboleh pny hp/laptop/pc/tab sampe umur legal, gaboleh kluar bareng temen, basically gbleh kluar rmh sndiri, gboleh tidur malem, gboleh telat/skip makan, kadang barang yg aku minta gak diturutin, aplgi ya wkwkw. INI LBIH KE STRICT ATAU OVER PROCTECTIVE ORTUKU SI https://t.co/61xFUG7bUj",N
1588183744820617216,1561165151541243904,apa_ada_nya,Thu Nov 03 14:58:06 +0000 2022,,"@ngalamfess Usahakan jgn beli brg2 yg tidak penting, jgn berhutang dahulu, pegang uang cash....tpi menurutku pribadi Indonesia pertumbuhan ekonomi masih bagus, tdk akan parah seperti zaman covid..jadi tdk perlu terlalu kuatir...",N
1588183425823174658,1116961101562777600,yellowland450,Thu Nov 03 14:56:50 +0000 2022,Indonesia,"Abis liat konten tt soal LOA dan baru ngeh trnyata prnh nerapin ini in my laif, inget bgt dulu wktu awal2 kerja kantoran capek trs ngbayangin pgen punya kerjaan yg dirumah aja eh bner kejadian dong  grgr covid 2020 kmrn akhirnya ngrasain wfh dan keterusan wfh sampe w jd ansos 🥲",Y
1588182326265409538,87742092,yourloyalsinner,Thu Nov 03 14:52:28 +0000 2022,magic shop,temlen banyak yang kena covid lagi. gw selalu ke mana2 maskeran. bahkan saat w sakit pun tidur di rumah mask on.,N
1588182009469235202,62712267,ryanggraeni,Thu Nov 03 14:51:12 +0000 2022,Selalu bersama @deyepe,"Plis jangan covid dan daring2 lagi, aku pengen dateng ke wisuda adek di UGM.. pen ngrasain hawa2 kampus bagus kek mana 🥲 sedih bet pengen bs pinter tp kapasitas berpikirku emang se gayung doang.",Y
1588177020491423744,1260923967033888769,vvhiteas,Thu Nov 03 14:31:23 +0000 2022,JUNGKOOK & JOHNNYSUH,sedih bgt liat orang2 yang udah excited mau ngonser malah kena scam or positive covid dan dirawat 😔,N
1588176913713201154,1293079026983034880,iyaakudavid,Thu Nov 03 14:30:57 +0000 2022,,"@CNNIndonesia Makin di takut""tin Berarti vaksin yg udh masuk ke tubuh jutaan orang ini fungsi cuma untuk covid doang? Nnti vaksin xxb lgi gtu Ini mau ngurangi populasi apa gmna dah?",N
1588174411601170433,1572627825273995267,RatnaDee01,Thu Nov 03 14:21:01 +0000 2022,"Bali, Indonesia","RT @taDewi17: Di awal pandemi semua orang panik takut cemas akan masa depan termasuk sy, disaat pikiran bener2 kalut akhirnya sy menyerah k…",Y
1588171306029416448,1555837052893405184,cacachips,Thu Nov 03 14:08:40 +0000 2022,"Old Trafford, Manchester",takut positif covid lagi :(,Y
1588170964558569472,1464373087185653762,SevenEl43262934,Thu Nov 03 14:07:19 +0000 2022,,"@CNNIndonesia Udah capek , males, boring dengar kata covid..hidup tanpa was2 dgn adanya covid lebih tenang dan tentram.",Y
1588170814142103553,1584790782115921926,erwansays,Thu Nov 03 14:06:43 +0000 2022,"Kuala Lumpur, Wilayah Persekut","@hanabelIe I totally agree. Voters sentiment might shift to PN instead. Have to keep on reminding them the hell that we all had to go through esp during MCO. Bukan Setakat Rakyat susah kena kurung, hilang kerja hilang nyawa sbb COVID. malah Ada yg bunuh diri !",Y
1588165813709991937,1568618608959565829,haluhalunyaku,Thu Nov 03 13:46:51 +0000 2022,,"Serius deh aku tau kpop beneran tahun lalu, karena covid dan ppkm yg berkala jujur bikin stress Pertama kali kenal EXO, dan baru tahun ini lanjut ke NCT Jadi ga ngerasain kesepian lagi ditengah jaman teman-teman nyebar undangan dan hamil anak kedua",N
1588162454365687808,955734128145518592,browncookies,Thu Nov 03 13:33:30 +0000 2022,BTS_twt,"@uyul_again26 yakaann wkwkwk gue ingetnya tuh bener2 awal2 covid, stress wkwkwkwk trus baru suka au gara2 overturned..nangis bangeeett anak2 ku",N
1588161258083454976,1457556635946086403,spiodey,Thu Nov 03 13:28:45 +0000 2022,,yh slamat datang kakaku covid dan aku tidur brdua slalu🥹,N
1588158790272446464,1183710500929957889,nyt_njm,Thu Nov 03 13:18:56 +0000 2022,,"@jjaejaepeach Huwaaa get well soon!! I feel you krn aku jg covid seminggu sebelom ss9 kemaren n akhirnya gajadi nonton juga :((( pokoknya banyak istirahat, makan yg banyak, happy happy banyak ketawa, emg sedih banget tp jgn berlarut2 krn akan bikin imun makin drop.. speedy recovery yaaa 💚💚💚",Y
1588156926948278272,1318156128149139456,Fatayati2,Thu Nov 03 13:11:32 +0000 2022,,"RT @ronavioleta: Ya Allah...apalagi sih ini ?? Udahan dooonnggg.....lelah hayati 😰 Kami sekeluarga kecuali si kakak, belum pernah covid. Ka…",Y
1588155910358110209,1444799693419024387,uniuww,Thu Nov 03 13:07:30 +0000 2022,,"@nctzenbase Aku baru jadi nctzen pas covid, jadi baru ngerasaian setanah air sama idol, ternyata rasanya  tetep se-excited ini walaupun tetep sedih karena ga bisa ketemeu langsung🥹 ilichil welcome to my country, hope you guys enjoy 🥰😭",N
1588155476164120576,490365040,baktoramuhammad,Thu Nov 03 13:05:46 +0000 2022,Yogyakarta-Salatiga-Bali,"ati-at, cemas berlebihan mungkin karena Anda pernah kena Covid  https://t.co/E077UtywJL",N
1588151169683427328,1510408792277585928,taDewi17,Thu Nov 03 12:48:39 +0000 2022,,"Di awal pandemi semua orang panik takut cemas akan masa depan termasuk sy, disaat pikiran bener2 kalut akhirnya sy menyerah karena sudah lelah dan tdk berdaya menghadapi masalah. #KarmaReinkarnasi #MisteriSemesta #SpiritualModern #MeditasiOnline #MisteriMeditasi #SpiritualGaul",Y
1588142983731257344,2342401502,yyunirahman,Thu Nov 03 12:16:08 +0000 2022,Klang - JHB,"@nadrxzak Last week i kena at the same time azwan accident so i tolong nurse dia kat rumah, this week dia pulak kena tapi dia tak teruk. I selalu rasa vertigo &amp; nak pengsan. Nak g cac takut kena angkut pulak. Normal ke eh post covid camni, ke u masih covid virgin. Hahaha",N
1588139323966181376,37898999,boahancuk,Thu Nov 03 12:01:35 +0000 2022,Amazon Lily,"guys pls kalo serumah covid, kucing gue bakal ketularan gaksih takut bgt apa gue ungsiin ajaa?",N
1588137297878614016,2473462310,adinkop,Thu Nov 03 11:53:32 +0000 2022,,Aaaaa sedih bgt ew kena covid begini. Sedihnya tuh karna takut nularin ke org2 dirumah hikss,Y
1588131934336876546,1508516134253117440,GueIni19,Thu Nov 03 11:32:13 +0000 2022,Indonesia,"@KemenkesRI Karena apa saya merasa pas untuk di vaksin..? Karena semenjak divaksin asam urat saya tidak kambuh,nah sekarang mulai lagi... Sedikit sedikit bangun tidur rada terasa...😁 Bukan karena covid ya.....",N
1588124183497932800,1126240671004708864,DhiSayangKoo,Thu Nov 03 11:01:25 +0000 2022,My business ༺,Ini jelek banget soalnya klo dibiarin pikiran kita bakal selalu ingat dan ngulang kejadian buruknya aja 😭 sampe skrng pun masih ada rasa takut yg berlebih tpi perlahan bisa ditahan udh ga separah dlu. Mungkin krna dlu 1tahun dirumah trus ketimpah covid jdi makin parah 😆,Y
1588124025037139969,534971756,khunswaymak,Thu Nov 03 11:00:48 +0000 2022,,"Tak pernah berlaku dgn i. Cuak juga. Tp my EP said that’s normal utk yg kena covid. Akan back to normal sebulan dua. Hopefully tak drag byk bulan la. So ya, I just bagitau jela. Takut ade yg kena then risau tetibe period tingtong lepas kena covid. Tp better jumpe Dr utk confirm😊",N
1588123373040959488,222499819,nadrxzak,Thu Nov 03 10:58:12 +0000 2022,,"@yyunirahman Ajak azwan teman pi buat checkup, kalau rasa nak pengsan tu takut nanti jadi lagi teruk. Allahu sangkut covid lak, you kena sorang ke semua kena?",N
1588121135543390209,122006321,sukarendang,Thu Nov 03 10:49:19 +0000 2022,,@ehPeoplePeople pengen banget tapi takut covid lagi naik lagi 🥲,Y
1588120143103594496,485385284,ronavioleta,Thu Nov 03 10:45:22 +0000 2022,,"Ya Allah...apalagi sih ini ?? Udahan dooonnggg.....lelah hayati 😰 Kami sekeluarga kecuali si kakak, belum pernah covid. Kan lelah ditakut²in gini https://t.co/W4KUtHyaOt",Y
1588118678910160896,2393930923,lensaRTV,Thu Nov 03 10:39:33 +0000 2022,Indonesia,Kasus gagal ginjal akut pada anak bikin cemas semua orang nih. Ada postingan yang bilang kalau penyebab gagal ginjal akut itu adalah vaksin Covid-19. Apa iya benar begitu?   Kita cek bareng @donnyhermatra yuk!  #gagalginjal #gagalginjalakut #vaksincovid19 #vaksin #hoaks #cekfakta https://t.co/Goals6KBVE,N
1588116433506295809,1268923442536910848,Delisa_Lockey,Thu Nov 03 10:30:38 +0000 2022,Bojong kenyot,Njir malah didoain yg buruk kampret😏 gue belum kena covid berharap ga sama sekali tp jangan sampe jg kena XBB yah SAKIT ITU G ENAK G BEBAS MAKAN APA AJAH G BISA PERGI KEMANA AJAH MENDING GUE SEHAT MINUM VITAMIN MAKAN SEHAT TIDUR CUKUP https://t.co/rQwZNqroVZ,Y
1588098201168805889,2899053761,prettythings7_,Thu Nov 03 09:18:11 +0000 2022,Indonesia,"@pujcnggacinta Oh iya krn masih pandemi gini ya, mkn takut gurunya, gws beb :(",N
1588097218787311616,1219413296677150721,mailaslini,Thu Nov 03 09:14:17 +0000 2022,"Province of Tula, Russia","@worksfess iya, pengangguran pada meninggal kena covid sama bunuh diri.",Y
1588094019178856448,44520395,satriyotutuko,Thu Nov 03 09:01:34 +0000 2022,"Karanganyar, Indonesia","@CNNIndonesia Habis vaksin malah daya tahan tubuh melemah, gampang sakit. Yg gak vaksin sama sekali, malah daya tahan tubuh kuat. Jangan takut kalo ditakuti varian2 baru. Covid itu cuma konspirasi industri farmasi global.",N
1588090848033800194,1363744180527267840,tayrutayrubozu,Thu Nov 03 08:48:58 +0000 2022,chaobaan,@jeffysatern jat saya sejak kena covid haritu da berenti minum coffee. palpitation jat ahahah ni acah2 je nak beli ni saya minum decaff skrg sedih gila weh,Y
1588082631920390144,65292327,peaceminusmind,Thu Nov 03 08:16:19 +0000 2022,,"@haawcn @miomiawww @kkrriiuukk @kegblgnunfaedh Ih kalo aku kmrn cabut pas jaman msh tinggi covid. Mau ku anterin, cs nya blg ga terima, cuma terima pickup. Udh buat janji 3x tp kaga di pickup2 akhirnya skrg msh ada drmh. Gmn ya jd takut🙃🙃🙃",N
1588079708247592961,735079069574791168,iyaaarahmaaa,Thu Nov 03 08:04:42 +0000 2022,Bumi,"Temen gue ada yg positif covid, terus gue coba telfon dia, ehh dia malah ngakak tiada henti menceritakan kegiatan yg dia jalani sebelum dikonfirmasi positif covid-19.  Gue yg mencoba untuk bersimpati dan sedih malah ikutan ngakak 🥲  Covid sekarang jadi bahan becandaan 😭🙏",N
1588078360147951616,975338234271096832,ainsofeaamran,Thu Nov 03 07:59:20 +0000 2022,,Kawan tak tidur sampai subuh saya positive covid :'( https://t.co/ByUb5mdIiG,Y
1588076850462724096,1252887505264766976,jjaejaepeach,Thu Nov 03 07:53:20 +0000 2022,Rumah Jaehyun,"Sedih huhu, h-2 nonton The Link malah dirawat dan aku positif covid😭😭😭😭😭😭 btw kalian yang mau nonton jaga kesehatan ya, jangan lupa tes antigen juga😭 jaehyun sampai ketemu di lain waktu ya, kayaknya sekarang belum waktunya ketemu😭🥹",Y
1588069889507409921,256359939,eydasayyeeda,Thu Nov 03 07:25:41 +0000 2022,,"@BellaMonsters Semoga you cepat sembuh mcm biasa Bella 😭 I faham sangat2 sebab first time I kena sampai kena hospitalized sebab long covid sbb effect muscle 🥹 I takut juga ni sebab I nak ke Sabah lg two weeks, takut je tak ok. Emotional habis haha hope kita dua sembuh fully from covid soon 🥰",N
1588065238431125507,1458778122094927878,notsolitgirl,Thu Nov 03 07:07:12 +0000 2022,,"@worksfess Langsung tolak aja gk pake alasan, sekarang orang mau ngutang alasannya banyak dibuat"". Belum lama temen ibuku ngutang katanya buat anaknya sakit keras di rs. pas di tagih alasannya macem"" yang ikannya mati sekolam, ibunya sakit, ponakannya mati kena covid. Sampek capek sendiri",N
1588063679072722944,1468049381328752640,hwivision,Thu Nov 03 07:01:00 +0000 2022,she/her |  01l,asli dulu tuh pengen banget ikut event kampus tapi pandemi terus sekarang udah smt akhir malah sibuk jadi gak bisa sedih bener:((,Y
1588062364091305984,1036293116137861120,norahusainii,Thu Nov 03 06:55:47 +0000 2022,Petaling jaya,"RT @ndybry: @Khairykj Sudah2 la Kj, kes covid tiba2 meningkat sbb kamu takut hilang jawatan selepas PRU15 ke? Ya! Ramai golongan Anti Vacci…",N
1588057301855846400,1484868511,sabilandini,Thu Nov 03 06:35:40 +0000 2022,"West Java, Indonesia",@detikcom Jadi takut nonton konser post covid gini. Temen yang nonton sekarang ada aja cerita ga enakinnya. Paham si nyari duit setelah 2 th gaada pemasukan. Tapi jangan lupain nyawa orang hei :(,N
1588051034718732288,1245977802962128898,Azhar00120832,Thu Nov 03 06:10:45 +0000 2022,,@Khairykj Anggap je covid ni mcm deman denggi ... jgn takut takut kan org . kita nak govt yg bebas rasuah. Yg perintah melayu tapi sejak merdeka org melayu mcm pendatang asing dinegara sendiri .,N
1588049457978871808,1273518088521203714,edemasentral,Thu Nov 03 06:04:29 +0000 2022,bumi allah,"@T4KUT @collegemenfess Jgn dong anjer. Kalau balik online, tandanya covid tinggi lg. Ogah gua pake hazmat lg, ngana kira tidak capek😩",Y
1588048985604100096,128772897,saltymoody_,Thu Nov 03 06:02:37 +0000 2022,,Lebih takut ini tipes sih w drpd covid,Y
1588042743288586242,1306552357,Fatihah_Mastura,Thu Nov 03 05:37:49 +0000 2022,"Kuching, Sarawak",Ritok masok kelas dapat berita berita. Shierrr🤣 Sigek sedih sebab one of my student tahun 5 positive covid. Susah hatiku bah. Sebab aku nak molah latih tubi jawi ny. Ny sikpandei jawi😭 Pasya sigek gik berita sorang miak tahun 4 dah dewasa eeeeee comel jak madah dgn ustazah bah.,N
1588033188600766464,1359040050411937796,reveusse_,Thu Nov 03 04:59:51 +0000 2022,,Eh pas banget temen gue baru konfirm kena covid. Gue mau pulang ya anjirr besok jadi ragu takut ternyata gue + juga dan malah nularin ke ornag rumah https://t.co/CmPqIOY5ZG,N
1588027342512758785,87893257,CCANOY_,Thu Nov 03 04:36:37 +0000 2022,ㅅㄹㅈㄷ,RT @afrkml: Akhir2 ini udara dingin banget ga sih? Badan jd ngerasa ga enak mulu. Ada yg sama gak? Mana hujan terus kan dan sebagian daerah…,N
1588026465735823360,1192783034430263296,azelaph_,Thu Nov 03 04:33:08 +0000 2022,,"Maka dari itu, pelaku usaha tidak perlu khawatir apabila membangun sebuah UMKM di era pandemi ini karena BRI akan terus berupaya untuk melakukan inovasi yang dimana diharapkan dapat menjadi sebuat katalisator untuk pelaku UMKM agar dapat memperluas pangsa pasar #BRIDukungG20",N
1588026244037505024,1192783034430263296,azelaph_,Thu Nov 03 04:32:15 +0000 2022,,"Tidak perlu khawatir di era pandemi, BRI tidak tinggal diam. BRI menjadikan pandemi sebagai momentum untuk melakukan sebuah transformasi digital untuk menciptakan efisiensi bisnis dan akses layanan yang dapat dengan mudah dijangkau masyarakat #BRIDukungG20",N
1588021700716679168,1287725197953347584,_honeysicheng_,Thu Nov 03 04:14:12 +0000 2022,they/he/she || 05l!,sedih bgt seharusnya ke venue cari tiket the link ots malah aku dpt covid :(,Y
1588019434194550784,1451561366188220428,susan_amelia46,Thu Nov 03 04:05:11 +0000 2022,Pontianak,"@anissudinmarket @CNNIndonesia @chandraatawaa @chydrrn @ERLANWILD @RdtNotyourlover @alfarooqhbb Nasib mu msh bgs🤣bnr yg ptg minum obat jgn dibawa stres kena covid,yg ptg pas di cek paru2 nya msh aman,tp klu jlk sdh sesak nafas,wasalam. @antonijma @yoshuaadi @yusufdno_ @chirahandoko @DaengKolombo @Agusahmaddd1",N
1588019286399803392,1030337426974158853,ayaalya_,Thu Nov 03 04:04:36 +0000 2022,,"@collegemenfess Pengennn, satu sisi juga pengen kerjaa. Yaa liat keadaan nanti. Soalnya pengalaman punya emak yang kerja, kaya jarang banget ngerasain makanan rumahan sama jarang cerita karena sama sama capek. Sekalipun cerita itu pas pandemi karena wfh.",N
1588018333164908544,1651845078,cruxbbr,Thu Nov 03 04:00:49 +0000 2022,,"Hai nctzen yang akan nonton konser besok, dikarenakan covid sepertinya lg mulai naik jadi jaga kesehatan ya. Buat yg mau dtg dr pagi buta, klo bisa jgn kepagian nanti takut imunnya turun karna cape, tp klo ttp mau kalian harus jaga stamina! Jgn ga makan! Vitamin diminum ges!",N
1588016558693322753,938994019,nurularmdhnt_,Thu Nov 03 03:53:46 +0000 2022,Lalaland.,"@tanyakanrl Sebelum pandemi, di kosan sendiri, pas tidur. Kan kebangun gt ya, tersentak. Dan aku ngelihat ada siluet hitam di depanku. Selesai.",Y
1588015967195787264,1195572392308797441,AbdeeProklamasi,Thu Nov 03 03:51:25 +0000 2022,Lebak Cawene,"RT @bd_baskoro: Translate :  ""Tidak ada Amnesti Pandemi.  Nuremberg 2.0 Akan Datang. Siapa pun yang terlibat Anda akan dimintai pertanggung…",N
1588011599314288641,1122445198426959872,phusoranye,Thu Nov 03 03:34:03 +0000 2022,"Jawa Timur, Indonesia","@Sarah78703989 @Sejulfica1 @Samudera_Estu Ini yg dibahas knp banyak orang stres pikiran setelah pandemi, keluar dr masalah pembunuhan diatas",N
1588009337061920768,4853603532,aiysirtabhaisa,Thu Nov 03 03:25:04 +0000 2022,,"Hehe sv paling superb setakat ni. 2 hari lepas inform satu family covid except me. Aku minta izin taknak apply cuti, i will attend meetings but ms team aku nanti kekadang akan jadi kuning sebab nak tolong necessities family. Green light. Kekadang aku curi tidur, sebab-",N
1588003032775753729,4620595760,HelloSehat,Thu Nov 03 03:00:01 +0000 2022,Jakarta Capital Region,"Hai Bunda, jangan khawatir. Jika si kecil mengalami batuk dan pilek, redakan regera dengan cara ini.  #HelloSehat  https://t.co/AZJagKEfkI",N
1588000219978821633,3311917927,AfindiNoor,Thu Nov 03 02:48:50 +0000 2022,Kuala Lumpur Federal Territory,"@haikerja Ini gaji ikut gomen ka apa? Penah apply kreja sosta tak? Penah kerja contract basis? Tahu tak lepas COVID nie gaji pakcik turun rm1500. Turun woiiii.... Bukan naik, bukan tambah... Rasa nak nangis pun ada sebab anak2 masuk U pun biaya sendiri...",Y
1587999592788156416,355422516,ainsabarina,Thu Nov 03 02:46:21 +0000 2022,,Ramai pulak kena covid aku pulak dok batuk2 takut kena halau balik satg🤣,N
1587994705509625857,227860258,Reborn21s,Thu Nov 03 02:26:55 +0000 2022,Flat Earth,Yg bahaya itu bukan virus covid melainkan pemimpin2 kalian yg dzolim ingin terus berkuasa...   Yg bahaya itu bukan virus covid melainkan kalian yg terlalu cinta dunia dan takut mati.... 🤦  Ini bukan pademi tapi tes iQ... ✍️ https://t.co/zZ4k22FaEp,N
1587991716040413184,961969525,wafiyqqqq,Thu Nov 03 02:15:03 +0000 2022,"Kedah, Malaysia",Patut tkleh tidur 2 hari dah sebab selesema sesak nafas. Rupanya demam panas + Covid huhu,N
1587991003734372354,934323219133112321,56goopal,Thu Nov 03 02:12:13 +0000 2022,,"@yongkyungsong @worksfess Hai, aku jg udah nganggur hampir 3 taun. Wisuda feb 2020, langsung ada pandemi covid setahunan. 2021 baru bisa apply kerjaan. Sampe skrg blm dapet. Udah kena depresi kayaknya. Kamu sendiri gimana skrg? Masih berjuang kayak aku kah?",Y
1587984632238157824,270728685,_Ofiameliala,Thu Nov 03 01:46:54 +0000 2022,Jesus hand,"@GSXRR750 @worksfess Iya bener ini, semenjak pandemi mmg acakadul. Contohnya gw, awalnya pegang 1 devisi, pas pandemi devisi gw off total, mau ngga mau gw mundur. Andai kalo nggada pandemi gw udah leader di devisi itu. Sedih bet..",Y
1587984080574222336,380323211,arfasyrf,Thu Nov 03 01:44:42 +0000 2022,"Malacca, Malaysia",@nurulcikinn At this point of time. No one berlagak tak pernah kena covid. Takut jinx. Haha,Y
1587975191438630912,1583634047200219137,Sayangkuhhh__,Thu Nov 03 01:09:23 +0000 2022,,Makadari itu kalian tidaklah perlu takut untuk di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #LukasEnembeLicik #PapuaDamai,N
1587972829395533832,1571828009925242881,citradewiw,Thu Nov 03 01:00:00 +0000 2022,,Tidak perlu takut di vaksin. Vaksin itu aman untuk kesehatan karena akan membentuk kekebalan tubuh agar terhindar dari virus Corona varian baru Omicron BA.4 dan BA.5. #LukasEnembeLicik #PapuaDamai,N
1587955470916276224,1295229682636353537,jaeeyoungieee,Wed Nov 02 23:51:01 +0000 2022,,pls @ semua yg nntn the link pake masker yg bener kalo lo ngerasa sakit jgn batu krn akan nyusahin smua org. 🫠🫠🫠 ini nih yg gue stres in sbrnya covid tp mau nntn 127 aarghhhh asuhhhhhh,Y
1587947188205731840,2859079963,_masturaaa,Wed Nov 02 23:18:06 +0000 2022,Malaysia,"@NoraziraRamli Alhamdulillah saya dah 2 kali positif kak. Covid dgn influenza. Ayesha takde berjangkit even bf pun, tidur pun sekali. Saya pakai mask, sanitize tgn, tak kongsi dgn dia apa apa.",N
1587945783575252992,1467274479294320641,azzahrahkm,Wed Nov 02 23:12:32 +0000 2022,,"Aku bukan perfumers tapi hidungku ini sensitif sm bau. That’s why aku suka bau2 parfum krn lebih mudah ingetnya.  Eh terus kena covid, anosmia, hahahaha rasanya sedih bgt, bau nya nggak kyk bau yg sebelumnya 😔",Y
1587938693137846272,165108839,AntonYNRT,Wed Nov 02 22:44:21 +0000 2022,,"@PakJenggot__ Ntahlah bray, gw ampe bosen dan capek soal covid ini. 2 varian udah gw rasain.",Y
1587928985073172480,1380400666875625481,1pengagumkamu,Wed Nov 02 22:05:46 +0000 2022,,"sedih banget hidup gw, baru kali ini gw gk punya circle 🙂 fvck Corona, udah tau gw kurang dalam hal sosialisasi di chat ditambah lu dateng alhasil inilah sekarang gw gk punya circle;))",Y
1587925922136854528,1164674187228667905,Bananauyu61,Wed Nov 02 21:53:36 +0000 2022,,"@worksfess Inget bgt waktu nganggur 8 bulan gegara Corona , sedih bgt woi🥲",Y
