id,date,Sentimen,tweet
1.46633E+18,Thu Dec 02 08:58:35 +0000 2021,negative,"@Ari_Dharma @FerdinandHaean3 Diwilayah pesisir seperti Jakarta kedalaman sumur resapan cukup 2 sd 3 meter, jika lebih dari itu maka air laut malah yg akan meresap kedalam sumur resapan ... ??"
1.46668E+18,Fri Dec 03 08:21:03 +0000 2021,negative,"@Ari_Dharma @FerdinandHaean3 Emamg dia sekolah?? Di jakarta kedalaman 60m itu sdh keluar air,, mau bikin sumur resapan apa mau bikin kolam buat berendam fer"
1.46658E+18,Fri Dec 03 01:11:33 +0000 2021,negative,"@Ari_Dharma @FerdinandHaean3 Gimana yaaahh GURU-gurunya waktu SD, SMP..liat bekas Anak Didikx Kok Goblok x Setengah Mati...., di Jakarta Gali Sumur Resapan sampai 60 meter..????"
1.46657E+18,Fri Dec 03 00:34:12 +0000 2021,negative,@Ari_Dharma @FerdinandHaean3 Sebagai contoh saja ya.. Tapi ini gak di Jakarta.. Di rumah saya Sleman DIY.. Gali tanah 2 Meter sudah dapat air.. Saya bikin sumur buat septictank dan resapan.. Bikin 3 m. Dah isi air separo. Bayangin gak itu sumur keglontor 
1.46642E+18,Thu Dec 02 14:47:59 +0000 2021,negative,"@Ari_Dharma @FerdinandHaean3 Sumur resapan 60mtr trus airnya disedot tuk gedung milik Aseng.  Berapa sih selisih antara permukaan tanah n permukaan air tanah di DKI Jakarta ?  Apakah ada yg 60mtr ?  Haykal tingkat dewa,"
1.467E+18,Sat Dec 04 05:25:15 +0000 2021,negative,@aries_bintan @KenanganDewi Sumur Resapan HILANG Tugu Sepatu HILANG Patung Bambu Mesum HILANG Batu Gabion HILANG Dan parahnya Kemajuan dan Adab Toleransi Kota Jakarta juga HILANG  Saya kuatir satunya2 bangunan yg terlihat yaitu Stadion JIS juga bakal HILA
1.46747E+18,Sun Dec 05 12:14:35 +0000 2021,negative,@arilintas @UlumuddinAceng @jhabadi @GeiszChalifah Kok congormu ngjeplak aja. Emang apa komentarku. Yg jelas pemaparannya di video tdk setuju dgn sumur resapan yg dibikin gotbener. Apa karena bukan horizontal atau terutama tekstur tanah Jakarta. Sejatinya
1.46528E+18,Mon Nov 29 11:20:07 +0000 2021,positive,@Armiagraph @BireuenCity @iloveaceh mungkin perlu dicoba sumur resapan seperti di Jakarta?
1.46563E+18,Tue Nov 30 10:43:42 +0000 2021,negative,"@ArryWidodoYuli @TofaTofa_id @aniesbaswedan sumur resapan bukan DKI Jakarta saja yg menggunakan....kota soul korea selatan sudah ber tahun2 yg lalu telah memakainya, sehingga soul tidk lagi terendam banjir....Pa Anis mantap dg program sumur resapannya suk"
1.46585E+18,Wed Dec 01 01:06:34 +0000 2021,negative,@arvind1641 @Aryprasetyo85 Ini @KemenPU Harus menghentikan ..... Proyek Goblok yang Menghancurkan Infrastruktur di Jakarta ....... Hentikan Sumur Resapan Unfaedah ...... !!!!
1.46581E+18,Tue Nov 30 22:38:36 +0000 2021,negative,@Aryprasetyo85 @KPK_RI @KejaksaanRI Makin ancur jalanan jakarta kena sumur resapan
1.46516E+18,Mon Nov 29 03:26:17 +0000 2021,negative,"@Aryprasetyo85 Ada tujuan lagi, mungkin, peternakan baru nyamuk. Siap-siap endemik dbd berikut meningkat. https://t.co/IXxAB4cYRO"
1.46745E+18,Sun Dec 05 10:45:53 +0000 2021,negative,"@Aryprasetyo85 Pak @aniesbaswedan terlalu terobsesi membuat sumur resapan di daratan Jakarta, padahal yg plg urgent itu membuat sumur resapan di seluruh Teluk Jakarta..."
1.46744E+18,Sun Dec 05 10:07:24 +0000 2021,negative,@Aryprasetyo85 Sebenarnya Jakarta tidak banjir tapi air mengantri masuk ke sumur resapan wkwkw
1.46588E+18,Wed Dec 01 02:58:26 +0000 2021,positive,@AsianFootballs @SiaranBolaLive @garagarabola_ @idextratime @Indostransfer @indosupporter @InfosuporterID @Bola_Jakarta Hampir finish nih stadion..keren seperti liga Inggris..kurang sumur resapan aja di tengah lapangan..biar beda dikit ma liga Inggris..
1.46513E+18,Mon Nov 29 01:26:43 +0000 2021,positive,"@AwangLicious @agusadiyasa @jaja9888 @anakodok2009 @hadycrbn @yusing @tatakujiyati Sumur resapan kan tujuannya selain nampung air juga biar ningkatin cadangan air tanah, biar permukaan tanah jakarta semakin turun, trus aneh nya dmn?"
1.46523E+18,Mon Nov 29 07:44:52 +0000 2021,positive,@AyamSegar3 Berita nya ??  https://t.co/lZ15Nburbk
1.4657E+18,Tue Nov 30 14:53:27 +0000 2021,negative,"@AyaniMel nanti kalau sudah ada korban jiwa orang tenggelam di dalam sumur resapan... baru deh bikin proyek penimbunan sumur2 tersebut dengan kelebihan bayar lagi. Ah, kebaca deh...   Hati2 kalau jalan kaki di Jakarta ya Mel..."
1.46675E+18,Fri Dec 03 13:01:19 +0000 2021,negative,@badaxcavendish @Quote72920491 @susipudjiastuti Syaa ulang sekali lg ????  Mereka gak punya masterplan dan visi kedepan seperti apa sumur resapan itu untuk Jakarta..  Just my opinion.. Silahkan counter ???? https://t.co/Cm1CXsahOe
1.46516E+18,Mon Nov 29 03:43:19 +0000 2021,negative,"@BeritaJakarta buat sumur resapan secara massive di jalan raya kawasan jakarta, itu kajiannya gimana ya ? koq aneh banget, ini mgkn gara2 si 'ahli tangkap air' mgkn ya"
1.46637E+18,Thu Dec 02 11:53:00 +0000 2021,positive,"@Beritasatu Untuk kota wajib sumur resapan mencegah banjir dan lingkungan, jakarta tanahnya turun25cm/thn dr permukaan laut,krena pengbilan air tanah. jepang dan kota2 maju lainya jg pake, agar jakarta tdk tenggelam dimasa dpn"
1.46698E+18,Sat Dec 04 03:38:13 +0000 2021,negative,@BM7NOGO @Aryprasetyo85 Pembangunan Sumur Resapan di Jakarta Tetap Akan Dilanjutkan meski Anggaran Dicoret DPRD DKI  Yess! Kedepannya hati2 pilih wakil rakyat. Klik untuk baca: https://t.co/MOnO3KpBd4
1.4675E+18,Sun Dec 05 14:09:03 +0000 2021,negative,"@BNurvia @_GarudaHitam_ @Akiwangi @budiarjo_s @_3angel_ @03__nakula @psi_id @fpdip_jakarta @TeddyGusnaidi Sepertinya dia sakit kali perasaannya sumur resapan gak jelas, bakal jadi bahan untuk merusak lubang Anues. Mandalika di puji di luar negeri, formula"
1.46766E+18,Mon Dec 06 00:55:15 +0000 2021,negative,"@BNurvia @matakudoea @Akiwangi @budiarjo_s @_3angel_ @03__nakula @psi_id @fpdip_jakarta @TeddyGusnaidi Ide sumur resapan itu bagus, tapi implementasinya ini. Penempatannya ngawur, pembuatannya ngasal, jalan jadi retak, bahaya bagi pemotor. Kalau sampai ad"
1.46655E+18,Thu Dec 02 23:34:47 +0000 2021,negative,"@bos_sir https://t.co/t1EzBVGG1O Yg di coret anggaran sumur resapan 2022, bukan 2021...dicoret karena dianggap gagal, kl engga gagal yah engga mungkin di coret"
1.46678E+18,Fri Dec 03 14:42:36 +0000 2021,positive,"@Budi_Mantul @iamevasetiyawan @PartaiSocmed @aniesbaswedan Tapi kan , Pemprov juga sedang berusaha dengan cara lain jika Tempat penghijauan Berkurang akan di bangun sumur resapan satu²nya.  Bisa dilihat aja sekarang , Jakarta semakin padat apalagi penggun"
1.46694E+18,Sat Dec 04 01:02:56 +0000 2021,positive,"@budiarjo_s @_3angel_ @03__nakula Disedot pakai pompa, dialirkan ke laut, ke waduk, normalisasi sungai, pakai sumur resapan semua sdh dijalankan. Tapi jika curah hujan tinggi Jakarta tetap saja banjir, tp waktu genangannya tiap thn mmg lebih pendek. https"
1.46697E+18,Sat Dec 04 03:27:09 +0000 2021,negative,@ByuCyd @ChusnulCh__ Pembangunan Sumur Resapan di Jakarta Tetap Akan Dilanjutkan meski Anggaran Dicoret DPRD DKI  Yess! Kedepannya hati2 pilih wakil rakyat. Klik untuk baca: https://t.co/MOnO3KpBd4
1.46531E+18,Mon Nov 29 13:31:43 +0000 2021,negative,"@Camelaila1 @FerdinandHaean3 @aniesbaswedan @DKIJakarta Yg kasih pnghargaan skrang nyesel dn malu, pnghargaan ga ymbung dgn fakta di jakarta. Ok Oc bohong Dp nol berakhir di kpk Formula E finis di kpk Sumur resapan tmbh msyalah baru Bnjir bisa surut 6 jm "
1.46772E+18,Mon Dec 06 05:09:57 +0000 2021,negative,"@Camelaila1 @tjhinfar @Nirmala_2205 Sumur Resapan Tak Cocok di Jakarta, Ahli BRIN: Nanti Hanya Jadi Kolam. https://t.co/PaUzFMc9Y9"
1.46555E+18,Tue Nov 30 05:01:14 +0000 2021,positive,@Candraasmara85 Mungkin benar. Bila jadi presiden dia bisa buat kebijakan 80% area jakarta  jadi sumur resapan.
1.4655E+18,Tue Nov 30 02:02:19 +0000 2021,positive,"@chiw Ada sumur resapan di Jakarta, aman."
1.46694E+18,Sat Dec 04 01:29:45 +0000 2021,positive,@ChusnulCh__ Daerah lain bisa belajar ke Jakarta soal sumur resapan????
1.46744E+18,Sun Dec 05 10:43:30 +0000 2021,positive,@ChusnulCh__ Iya ya... Padahal Penguasa Ancol @GeiszChalifah bilang selama Pak @aniesbaswedan berkuasa permukaan tanah Jakarta sdh naik. Tapi saran saya Pak @aniesbaswedan hrs segera membuat sumur resapan di seluruh laut Teluk Jakarta.  Ayo Pak @aniesbasw
1.46766E+18,Mon Dec 06 00:45:56 +0000 2021,positive,@ChusnulCh__ para pencinta Anies dimedsos memamerkan jakarta gak banjir.bahkan beredar foto sumur resapan air kering total
1.46657E+18,Fri Dec 03 00:34:43 +0000 2021,negative,"@Cintada16 Dngan adanya sumur resapan 80% JLN DI DKI JAKARTA akan hancur dan akan makan korban jiwa, sangat miris ya, tks"
1.46743E+18,Sun Dec 05 09:28:42 +0000 2021,negative,"@cumaakunreceh @Agungkenzo SUMUR RESAPAN KNTL, LOBANG DI DKI JAKARTA JADI BANYAK ????????  JALANAN PADA BANYAK JEBAKAN BATMAN  ??????"
1.46676E+18,Fri Dec 03 13:08:56 +0000 2021,negative,@danauxbata @DKIJakarta @aniesbaswedan @ArizaPatria @dinkesJKT @JSCLab Lubang biopori ???  Berrti ente yang gak pernah tinggal di jakarta..  Sejak kapan Jokowi ahok cuma lubang biopori aja ??  Sumur resapan yang di bangun era Jokowi loe anggap biopori ?  
1.46731E+18,Sun Dec 05 01:33:02 +0000 2021,negative,"@danrem @chicohakim @vaiyo @ezkisuyanto @ulinyusron @nety_rusi @nengherba @Balarong @Toto_B2W @addiems @GunRomli kebodohan pengelolaan anggaran jakarta! urus sumur resapan aja ga becus, kok ada yang mau dia jadi presiden...."
1.46633E+18,Thu Dec 02 08:54:06 +0000 2021,negative,"@dapitnih sempet baca di berita detik. kutipan detik "" sumur resapan  era jokowi dulu, dalamnya 60 meter"". gali sumur di jakarta 60 meter? 10 - 12 meter aja udeh keluar air.  ????"
1.46548E+18,Tue Nov 30 00:52:01 +0000 2021,negative,@DavichiLeonardo @PrasetyoEdi_ @DKIJakarta Kan namanya jg sumur “resapan” mas kalo di bawahnya ada saluran ya sumur saluran namanya mungkin ????  Jakarta sedang menggali lubang kuburnya sendiri mas
1.46707E+18,Sat Dec 04 09:48:50 +0000 2021,negative,"@Dennysiregar7 @aniesbaswedan sangat setuju abangda...persis seperti nama produknya : sumur resapan, seperti itulah UANG RAKYAT TERSERAP #Jakarta #indonesia #kpk"
1.46725E+18,Sat Dec 04 21:38:56 +0000 2021,positive,"@Dennysiregar7 @aniesbaswedan Spt nya benar apa yang diprediksi oleh Amerika, bbrp tahun lalu bhw Jkt akan tenggelam, barangkali ini awal dari adanya sumur resapan yg di buat pemimpin terbodoh yg muncul di google sih..Semoga sj msih bnyk yg cerdas, pandai"
1.46735E+18,Sun Dec 05 04:09:18 +0000 2021,negative,@Dennysiregar7 @aniesbaswedan Sumur resapan yang lu tunjukin itu dibawahnya ada gorong2 yg mengalirkan air. Kalo di jakarta dibawahnya????
1.46683E+18,Fri Dec 03 17:42:07 +0000 2021,negative,"@detikcom Bukan sulap bukan sihir, proyek sumur resapan guna menyerap banjir malah menyerap anggaran.   Sumpah uang warga Jakarta tuh kebuang cuma-cuma. ??"
1.46673E+18,Fri Dec 03 11:10:12 +0000 2021,negative,"@detikcom Dibikin sumur resapan diprotes gegara bikin rusak jalan, jalan d benerin tapi lucu aja klo sampe di tutup gtu sih... dan intinya malah ga kelar kelar perdramaan d jakarta..."
1.46704E+18,Sat Dec 04 08:12:53 +0000 2021,positive,@detikcom Good job @DKIJakarta stay on track. Sumur resapan terbukti mampu mengurangi dampak banjir &amp; genangan di Jakarta. Lanjutkan!
1.46675E+18,Fri Dec 03 12:46:17 +0000 2021,negative,"@detikcom jakarta banjir, komplen  dbuat sumur resapan, komplen  celeng jamet tngal di jateng sm jatim bloon ??"
1.46581E+18,Tue Nov 30 22:40:34 +0000 2021,negative,"@detikcom Jakarta kan sudirman thamrin. Jalan2lah kedaerah sana, bagus banget! Diluar itu ya terserah gub yg dipilih mayoritas orang beriman dijakarta. Sumur resapan kan bagian dari jualan mayat yg dibangga2in. Nikmati saja, namanya jg provinsi sunatulloh"
1.46619E+18,Wed Dec 01 23:57:12 +0000 2021,positive,"@detikcom Ketika banjir Jakarta cepat surut, para cebong mempermasalahkan sumur resapan."
1.46707E+18,Sat Dec 04 09:48:10 +0000 2021,positive,@detikcom Orang Jakarta bnyk ahli sumur resapan  Yg lainnya boleh komentar tp yg membangun  Semoga Jakarta saat ini sbg ibukota kabupaten bisa dikelola lebih baik
1.46702E+18,Sat Dec 04 06:31:42 +0000 2021,negative,@detikcom padahal sumur resapan itu adlah program utama anies dlm mengendalikan Banjir Jakarta. sdh 4 tahun dia menjabat kenapa baru skrg dia sibuk bikin sumur resapan yg dibuat secara asal²an tanpa perencanaan yg matang.
1.46654E+18,Thu Dec 02 23:02:10 +0000 2021,negative,@detikcom Sumur resapan berguna buat resapan anggaran. Salah sasaran buat Jakarta. Jakarta perlu sistem teratur dan masif buat menang atas banjir.
1.46738E+18,Sun Dec 05 06:27:07 +0000 2021,negative,"@DewiLie01 @aniesbaswedan Kok ad mobil kontainer masuk sungai. Nama sungai i2 ap? Akibat penurunan permukaan tanah  d Jakarta y kek begitu? Hrsny sungai2 n saluran2 air diperlebar dan diperdalam selain membangun waduk, dan bangunan air yg lain. Sumur resa"
1.46751E+18,Sun Dec 05 15:22:56 +0000 2021,negative,@DewiLie01 @aniesbaswedan Tuyul Ancol sedang menggali Sumur Resapan yang harga perlobang 80 juta .... Sekali lagi 80 juta ....!!! 80 juta itu sdh bisa beli Rumah Jokowi tapi di Jakarta hanya bisa bikin 1 titik Sumur Resapan ..... Jakarta Kota termahal did
1.46648E+18,Thu Dec 02 18:46:54 +0000 2021,negative,"@DewiLie01 Itu tulisannya ""NOL SUMUR RESAPAN""  Bukankah itu artinya tdk ada pembangunan sumur resapan di Jakarta Utara?"
1.46554E+18,Tue Nov 30 04:39:39 +0000 2021,negative,"@dianafithras @PrasetyoEdi_ @DKIJakarta Pak Ketua @PrasetyoEdi_,  Tolong galang pengajuan INTERPELASI untuk program SUMUR RESAPAN.  cc : @fpdip_jakarta         @gembong_warsono"
1.46705E+18,Sat Dec 04 08:54:23 +0000 2021,positive,"@DidiekMurdock @lanangeomah @AgusPan27187208 @Deguzel_ @jokowi @jokowi_1 mereka sibuk RADIKAL, RADIKUL, FPI, HRS, ANIES BASWEDAN, SUMUR RESAPAN, BANJIR JAKARTA....Cuman ITU yg AKUN HASTAG PRO NKRI, PALING PANCASILAIS...."
1.46582E+18,Tue Nov 30 23:11:51 +0000 2021,negative,"@Dimas_Wbw @FerdinandHaean3 @PrasetyoEdi_ @KPK_RI Kalo di lihat dari pekerjaannya saya rasa mustahil karena resapan air yg di persentasikan anak"" itb thn 1996 bukan begitu untuk jakarta mungkin biayanya juga akan sedikit ringan bahkan akan mungkin dataran"
1.46714E+18,Sat Dec 04 14:19:14 +0000 2021,negative,@DKIJakarta @dinaslhdki Tempat boker warga jakarta pegimane?? Sudah dapat yg mau beri dana hibah pembagunannya? Malah sumur resapan yg dibangun tapi ditutup lagi.
1.46534E+18,Mon Nov 29 15:12:47 +0000 2021,negative,@DKIJakarta: Tunda pembuatan sumur resapan di Jakarta - Tandatangani Petisi! https://t.co/P6vLjAPUnO via @ChangeOrg_ID
1.46707E+18,Sat Dec 04 09:52:41 +0000 2021,positive,"@dniupdate Cara Mencegah Intrusi Air Laut https://t.co/f1VeRjyK3K  Ada solusi lain kah, selain dgn Sumur Resapan??  Masalah Jakarta bukan hanya Banjir https://t.co/bVAmE9uscl"
1.46707E+18,Sat Dec 04 09:53:44 +0000 2021,positive,"@dniupdate Mengetahui Penyebab Terjadinya Penurunan Tanah di Jakarta | ENERGI NASIONAL https://t.co/Z6InXO7rat  Ada solusi lainkah, selain Sumur Resapan?? @dprddkijakarta https://t.co/KSYYNbfBwB"
1.46583E+18,Tue Nov 30 23:53:35 +0000 2021,positive,"@DNofers @InayatullahRif1 @tatakujiyati @DinasSDAJakarta Jaman @aniesbaswedan harga satu titik sumur resapan, 1,3 juta. https://t.co/s4SC9dMuac  Jaman @jokowi, dan kemudian diteruskan oleh Ahok harga per titiknya 80 jt. https://t.co/DagMlzKxvl  Ada selisi"
1.46766E+18,Mon Dec 06 01:07:51 +0000 2021,negative,@DSimarmata Dari dulu supaya aliran sungai di jakarta yang harusnya dinormalisasi alias dikembalikan fungsinya malah nggak dijalankan apalagi bikin sodetan aja pada ogah-ogahan ini bikin sumur resapan asal-asalan emang gubernurnya goblok banget ????
1.46758E+18,Sun Dec 05 19:49:41 +0000 2021,negative,@dveir4u @SisiwittFrida @pengarang_sajak @DonMhanru Mengatasi banjir Jakarta hanya bisa dengan normalisasi sungai dan pembangunan tanggul. Proyek sumur resapan sudah pernah dicoba di era gub Jokowi dan gagal. Kok sekarang di bikin lagi ? Gub ato tgupp-nya
1.46669E+18,Fri Dec 03 08:42:03 +0000 2021,positive,@echoPiR @tatakujiyati Awal Lahirnya Ide Sumur Resapan Demi Jakarta Bebas Banjir https://t.co/70MoC4VH2p
1.46622E+18,Thu Dec 02 01:25:32 +0000 2021,positive,"@EDHARIS3 terima kasih pak Jokowi Gubernur DKI 2012/2014, yang telah memulai pembuatan Sumur Resapan di Jakarta. https://t.co/eTp186Gq38"
1.46668E+18,Fri Dec 03 07:49:13 +0000 2021,positive,"@EdiMahaMG Jadi pengen lihat alat utk gali sumur dg kedalaman 60m itu seperti apa, ini sumur resapan lho ya bukan sumur bor. Di Jakarta Selatan kedalaman sumur 13m itu sudah keluar air dan sudah ada gasnya lho, kalau yg gali tenaga orang dan bisa tahan 10"
1.4659E+18,Wed Dec 01 04:25:33 +0000 2021,positive,"@EkoPutr81945779 @Reiza_Patters @dapitnih @kafiradikalis fungsi sumur resapan itu kalo hujan, kalo jakarta terang ya ga berfungsi lah."
1.46569E+18,Tue Nov 30 14:23:20 +0000 2021,positive,"@Elang326 @_RianHS @Rapatinov @S4N_W1B1 Itu sumur resapan emang tujuannya mengurangi limpasan air ke sistem drainase, jadi sebagian designnya ya juga ambil limpasan air dari drainase. Kenapa? karena klo curah hujannya di atas 100 mm kapasitas drainase di "
1.46709E+18,Sat Dec 04 11:22:50 +0000 2021,positive,"@elisa_jkt @elisa_jkt yg paham geologi jakarta hanya memantau sambil tersenyum tipis aja ini..????  mba @elisa_jkt , coba bandingin dong sumur resapan batch pertama dengan yg sekarang.. pasti lebih seru lagi itu pembahasan nya.. hehehe"
1.46738E+18,Sun Dec 05 06:36:20 +0000 2021,positive,@elisa_jkt Apa betul yg di tunjuk ini sumur resapan bu? Kalau betul kenapa tutupnya besi tidak seperti jakarta? Atau tidak terlihat sumur resapan jakarta yg tutupnya besi? https://t.co/sgcwoaAMY1
1.46729E+18,Sun Dec 05 00:12:41 +0000 2021,negative,@elisa_jkt kebijakan asalan... Sumur resapan tempatnya itu gak di jalan/trotoar.. trus musti dihitung juga daya serap air... mostly biopori itu di daerah hijau... ini cuma ngejar banyak lubang aja... ancur tuh jalanan jakarta kurang dari 2tahun
1.46746E+18,Sun Dec 05 11:25:31 +0000 2021,positive,"@elisa_jkt Maaf mau menanyakan sedikit Apakah sumur injeksi = dengan sumur resapan?  Untuk kasus sumur resapan, apakah sudah ada feasibility study mengenai tipe2 tanah jakarta? Apakah memang sebelumnya rencana sumur resapan dibuat di jalan raya yg sudah p"
1.46544E+18,Mon Nov 29 21:40:55 +0000 2021,positive,@endijaya6 @adi_masthoms @maiadestya Begini mas henry setau saya kalau septic tank itu kan musti di sedot juga tah ya makanya ada sedot wc nah cara seperti itu mustinya memang kalau di urban city jakarta apalagi butuh lebih tepatnya gorong gorong tetapi u
1.46564E+18,Tue Nov 30 11:21:44 +0000 2021,positive,"@Endriyanson @hnurwahid @Larre_alit Kalau 2014 biayanya 80 jt per sumur, jaman gub Jokowi. Th 2021 biayanya sekitar 1.3 juta per sumur. Ini beritanya  https://t.co/glHLwhk7Vz."
1.46676E+18,Fri Dec 03 13:21:36 +0000 2021,positive,@EnggalPamukty Gw di solo siap bantu donasi klo jakarta butuh dana buat sumur resapan.. ga usah ngandelin partai monyong putih lah.. ga jelas..
1.46664E+18,Fri Dec 03 05:38:18 +0000 2021,positive,"@EnggalPamukty Pasti bisa tanpa dana APBD,untuk bangun sumur resapan Jakarta dengan Kolaborasi warga pasti bisa buat sumur resapan. Jakarta banyak orang kaya yang nilai pedulinya sangat tinggi"
1.46696E+18,Sat Dec 04 02:29:05 +0000 2021,positive,"@EnggalPamukty Sumurnya masih bagus jakarta mas. Gak kelihatan sumurnya, seolah jalannya gak ada sumurnya. Harusnya seluruh dunia belajar bikin sumur resapan ke gubernur sampeyan.??"
1.46587E+18,Wed Dec 01 02:12:41 +0000 2021,positive,"@enop_ancha @GarengHallu Fungsi sumur resapan sebenarnya adalah untuk mengurangi genangan karena kapasitas sumur terbatas dan tanah jakarta data serap airnya rendah, type-nya tanah keras..  Begitulah klo proyek tak terkonsep"
1.46672E+18,Fri Dec 03 10:40:28 +0000 2021,positive,@eoh_axela @indonesiablue2 @rudisetiadi72 @cangkir_plastik @Yono43335319 @tatakujiyati Beliau mendukung nih... https://t.co/mQT27NHkL1
1.46669E+18,Fri Dec 03 08:34:59 +0000 2021,positive,"@eoh_axela @rudisetiadi72 @cangkir_plastik @Yono43335319 @tatakujiyati ini ada pendapat lain. info dr bbrp netizen, di daerah Fatmawati Jakarta Selatan sejak ada sumur resapan jd berkurang banjirnya. mungkin bener analisa ini ?? https://t.co/LT8scuUGGv"
1.46776E+18,Mon Dec 06 07:48:47 +0000 2021,positive,@Ersat_Arema021 @Whoru90408865 @elisa_jkt Eh tolol..sejak kapan sumur resapan udah ada sejak kodok di jakarta itu baru blueprint aja blm ada pelaksanaannya krn keburu minggat mau jadi plesiden
1.46727E+18,Sat Dec 04 23:02:00 +0000 2021,positive,"@f_t_adhi @ganti_user @ekagumilars @walian76 @ridwankamil Berita ini dibaca apa di skip? https://t.co/kqr7q2Tp9m berita tentang batu gabion, bambu getah getih, patung sepatu, japur sepeda yang ngga panjang umurnya, formula e yang ngga jelas juntrunganya, "
1.46785E+18,Mon Dec 06 13:30:12 +0000 2021,negative,"@faktaanies eaalahh, liat dari google street view.. anak SD juga bisa.. penutupnya sama, sumur resapan di luar negeri nggak bumpet (BUNTU), masuk ke sana bisa tembus ke laut.. nah di jakarta buntu, makanya jangan liat luarnya aja... ????"
1.46787E+18,Mon Dec 06 14:58:33 +0000 2021,negative,"@faktaanies Gobloknya kebangetan, kelihatan tdk menguasai masalah. Lu kira sumur resapan si luar negeri sama seperti aumur resapan yg dipasang di jakarta? Pelajari dulu dong, jgn cuma liat video jarak jauh. Anda kira orang2 bodoh semua?"
1.46751E+18,Sun Dec 05 15:13:17 +0000 2021,positive,@faktaanies Ini sumur resapan di Jakarta. https://t.co/NKR3Gt0WTW
1.46787E+18,Mon Dec 06 14:36:46 +0000 2021,negative,"@faktaanies Itu bukan sumur resapan, itu gorong2. Sumur resapan goblok cuma ada di Jakarta."
1.46784E+18,Mon Dec 06 12:47:54 +0000 2021,negative,@faktaanies Justru itu tutupan drainase yg menurut bang Anies melawan sunatulloh.....dan sistem drainase ini sudah terbukti ampuh atasi banjir..... Kalo sumur resapan di jakarta hanya bs menyerap anggaran yg besar bukan banjirnya??????????
1.46783E+18,Mon Dec 06 12:01:53 +0000 2021,negative,"@faktaanies Konsep sumur resapan memang sngt bagus selama permukaan tanahnya lebih tinggi dari laut. Tp di Jakarta kan enggak, digali beberapa cm aja dah keluar air  Solusinya bikin tanggul sepanjang pantai dan bikin gorong2 raksasa,  terus air hujan di p"
1.46787E+18,Mon Dec 06 15:02:08 +0000 2021,negative,"@faktaanies Kurang dalam mas bedahnya, tolong liat dalamannya dan bandingkan dengan sumur resapan Jakarta... ????"
1.46784E+18,Mon Dec 06 13:10:31 +0000 2021,negative,"@faktaanies masalahnya, di negara lain air tanahnya tidak secekak di jakarta.  Betapa DUNGU nya TGUPP dan @aniesbaswedan membuat sumur resapan di jakrta yg permukaan air tanahnya gak sampai semeter."
1.46781E+18,Mon Dec 06 10:53:04 +0000 2021,negative,"@faktaanies memberikan fakta sebaiknya jangan setengah-setengah, mas.  apakah tutup sumur resapan yang ada di dalam video itu sudah coba anda buka di dalamnya seperti apa?  supaya pembaca dan penonton video tersebut tahu bahwa sumur resapan di luar negeri"
1.46788E+18,Mon Dec 06 15:27:02 +0000 2021,negative,@faktaanies Sekali kali langsung ke eropa mas liat langsung bukan cuma dari Google Street aja..biar tau bedanya sumur resapan versi Jakarta dengan sewer run alias saluran pembuangan
1.46783E+18,Mon Dec 06 12:13:00 +0000 2021,negative,@faktaanies Sok teu..?????????? Coba lu buka sumur resapan di LN ma di jakarta.. Dan buka mata lu lebar2!
1.46721E+18,Sat Dec 04 19:12:02 +0000 2021,negative,@farubi_gio Mana ada sumur resapan 2 meter. Itu SEPTITANK TOLOL??  Apalagi jakarta yg tanahnya sudah sangat PADAT??
1.46532E+18,Mon Nov 29 14:00:42 +0000 2021,negative,"@FatonyMas @rizieqdivist Begini, fungsi utama sumur resapan adalah untuk menyerap anggaran. Soal air, itu sunatullah. Fatal telah mengambil keputusan yg Jakarta!!  Paham?"
1.46535E+18,Mon Nov 29 15:57:28 +0000 2021,negative,"@Fer_78748 Sumur resapan itu untuk menguji Pengikutnya di Balai Kota, warga Jakarta dan bahkan Universitas di Jakarta yg memiliki Profesor dan Doktor untuk menguji karya Ilmiah, Air Laut, Air darat, Air Tanah, Dan Sumur Resapan di Ibukota Negara."
1.46644E+18,Thu Dec 02 16:06:00 +0000 2021,negative,@FerdinandHaean3 @jokowi @aniesbaswedan Aneh apa bener ada sumur resapan??? Kog tahun2 setelahnya malah banyak kejadian JAKARTA TENGGELAM??? AH OMDOOO NIIIHH
1.46585E+18,Wed Dec 01 01:03:24 +0000 2021,negative,@FerdinandHaean3 @jordialannn Itu sudah saya bilang dari dulu ..... Tanah Jakarta itu bekas Rawa jadi kalo digali 1 - 2 Meter sudah berair jadi apanya yang mau menyerap Air .....?? Itu bukan Sumur Resapan tapi Sumur Genangan yg jadi Sarang DBD .....!!!
1.46559E+18,Tue Nov 30 07:53:53 +0000 2021,positive,@FerdinandHaean3 @PrasetyoEdi_ @KPK_RI Ini Sumur Resapan dibuat karena Jakarta banjir air atau banjir anggaran toh sebenernya?
1.46555E+18,Tue Nov 30 05:15:57 +0000 2021,negative,@FerdinandHaean3 @PrasetyoEdi_ @KPK_RI Mainkan dulu ini.. https://t.co/Vyyn6wMTJG
1.46589E+18,Wed Dec 01 03:44:28 +0000 2021,negative,"@FerdinandHaean3 @TofaTofa_id Kalo di Yaman cocok sumur resapan karena tanahnya dominan pasir. Di Jakarta proyek sia-sia, buang² anggaran, memperkaya kontraktornya."
