Datetime,Tweet Id,Text,Username,Label
2022-04-03 09:28:48+00:00,1510549870456631296,"@jokowi @erickthohir Pemerintah akan menerapkannya saat regulasi dan sektor ketenagalistrikan sebagai sektor pertama yang akan dikenakan pajak karbon lebih siap.

@jokowi
@erickthohir",puti_merah,Neutral
2022-04-03 09:27:58+00:00,1510549662159159301,"Pemerintah melalui Kementerian Keuangan (Kemenkeu) tengah menyusun berbagai aturan teknis pelaksanaan pajak karbon yang rencananya akan diterapkan pada 1 Juli 2022. 

@jokowi
@erickthohir 
https://t.co/cWc6cHXOMP",puti_merah,Neutral
2022-04-03 08:43:18+00:00,1510538421974216708,"Dalam implementasinya, pemerintah akan memperhatikan transisi yang tepat agar penerapan pajak karbon ini tetap konsisten dengan momentum pemulihan ekonomi pascapandemi

https://t.co/O1ZV7ZTWkd @jokowi",PagiEnam,Neutral
2022-04-03 08:41:23+00:00,1510537936424833026,"Pengenaan pajak karbon diharapkan dapat mengubah perilaku para pelaku ekonomi untuk beralih kepada aktivitas ekonomi hijau yang rendah karbon

https://t.co/7AkeLJGPuo @jokowi",DumayWarga,Neutral
2022-04-03 08:40:09+00:00,1510537628076351492,"pengaturan terkait pajak karbon diperkuat melalui pengesahan Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (UU HPP). 

https://t.co/1YRdvtKhQ7

@jokowi",bisibigiti,Neutral
2022-04-03 08:38:35+00:00,1510537232868048908,"Aturan teknis pelaksanaan pajak karbon meliputi tarif dan dasar pengenaan, cara penghitungan, pemungutan, pembayaran atau penyetoran, pelaporan, serta peta jalan pajak karbon

https://t.co/TzQIBJmZPn @jokowi",kbrindns,Neutral
2022-04-03 08:37:46+00:00,1510537025967247368,"Pemerintah akan terus berkonsultasi dengan DPR dalam penyiapan implementasi pajak karbon

https://t.co/dX8sCex8DT @jokowi",UdaraPagi9,Neutral
2022-04-03 08:37:10+00:00,1510536875064590340,"Kesiapan ini penting agar tujuan inti dari penerapan pajak karbon memberikan dampak yang optimal sehingga pemerintah memutuskan penerapan pajak karbon pada 1 Juli 2022

https://t.co/xkuBJFFXi0 @jokowi",SaguKeju8,Neutral
2022-04-03 08:36:23+00:00,1510536680755056640,"Pemerintah melalui Kementerian Keuangan (Kemenkeu) tengah menyusun berbagai aturan teknis pelaksanaan pajak karbon yang rencananya akan diterapkan pada 1 Juli 2022

https://t.co/RdS5oBjmpR

@jokowi",pl4y3runkn0w,Neutral
2022-04-03 08:35:50+00:00,1510536542779248640,"Pemerintah Siapkan Aturan Teknis Pelaksanaan Pajak Karbon 

https://t.co/6x6hrEdIVq 

@jokowi",manowar70077752,Neutral
2022-04-03 07:29:36+00:00,1510519875013595142,"Kemenkeu menyusun aturan teknis pelaksanaan pajak karbon yang rencananya akan diterapkan pada 1 Juli 2022. Pemerintah akan menerapkannya saat regulasi dan sektor ketenagalistrikan sebagai sektor pertama yang akan dikenakan pajak karbon lebih siap.
@jokowi 
https://t.co/eekXN7vbLY https://t.co/O9NmiQAQyO",Ndukla2,Neutral
2022-04-03 07:08:31+00:00,1510514568006565888,"Pemerintah melalui Kemenkeu tengah menyusun berbagai aturan teknis pelaksanaan pajak karbon yang rencananya akan diterapkan pada 1 Juli 2022. @jokowi 

https://t.co/De5CsTdm4g",artyunie76,Neutral
2022-04-03 05:50:26+00:00,1510494916627021825,Kementerian Keuangan (Kemenkeu) memastikan pelaksanaan pajak karbon akan diterapkan 1 Juli 2022. Awalnya kebijakan ini akan berlaku 1 April 2022. https://t.co/mI0RYEP8YK,detikfinance,Neutral
2022-04-03 03:30:00+00:00,1510459575639576577,"Pajak karbon diterapkan 1 JUli 2022, pemerintah siapkan aturan teknis pelaksanaan.

https://t.co/9IWagnGKRE",idxcupdate,Neutral
2022-04-03 02:29:18+00:00,1510444301339152384,"Pemerintah melalui Kementerian Keuangan (Kemenkeu) tengah menyusun berbagai aturan teknis pelaksanaan pajak karbon yang rencananya akan diterapkan pada 1 Juli 2022. https://t.co/PfYG70Nbef

𝗝𝗼𝗸𝗼𝘄𝗶 𝗣𝗿𝗼 𝗟𝗶𝗻𝗴𝗸𝘂𝗻𝗴𝗮𝗻 𝗛𝗶𝗱𝘂𝗽 https://t.co/nbdVwGbVjr",Celebes26,Neutral
2022-04-03 01:16:53+00:00,1510426076325232640,"Pemerintah @jokowi akan menerapkannya saat regulasi dan sektor ketenagalistrikan sebagai sektor pertama yang akan dikenakan pajak karbon lebih siap.
@KemenkeuRI
https://t.co/cisXKdkEYB https://t.co/HPhsaudLtA",cecan_geulis,Neutral
2022-04-03 01:03:10+00:00,1510422625931399168,"Pemerintah @jokowi melalui @KemenkeuRI tengah menyusun berbagai aturan teknis pelaksanaan pajak karbon yang rencananya akan diterapkan pada 1 Juli 2022.
https://t.co/vl4bZDXtEg https://t.co/CfB6S61D2E",NadinHang,Neutral
2022-04-03 00:04:57+00:00,1510407974916804616,"♣️♥️♠️♦️

Pajak Karbon
Akan dilakukan secara bertahap
Memperhatikan pencapaian target ndc

♣️♥️♠️♦️♣️♥️♠️♦️♣️♥️♠️♦️♠️♥️
#SemangatBangkitkanBangsa
#SemangatBangkitkanBangsa https://t.co/9351o4uY4h",egyptmoses911,Neutral
2022-04-03 00:02:26+00:00,1510407338091417605,"♣️♥️♠️♦️

Pajak Karbon
Akan dilakukan secara bertahap
Memperhatikan pencapaian target ndc

♣️♥️♠️♦️♣️♥️♠️♦️♣️♥️♠️♦️♠️♥️
#SemangatBangkitkanBangsa
#SemangatBangkitkanBangsa https://t.co/nIK1vKTFm0",genie037,Neutral
2022-04-02 23:56:44+00:00,1510405904532791296,@OposisiCerdas Marah Luhut klo pajak Karbon naik...,yani_akhmad,Neutral
2022-04-02 22:10:07+00:00,1510379076493602816,"PKS: Sri Mulyani Inkonsisten, Pajak Karbon Batal Tapi Kenaikan PPN Jalan Terus https://t.co/6hozmgOzCp",Konfrontasi_co,Neutral
2022-04-02 20:56:35+00:00,1510360567781146627,"Ketua PKS: Sri Mulyani Inkonsisten, Pajak Karbon Batal tapi PPN Jalan Terus https://t.co/YIEDVD133I",JokoHar68301204,Neutral
2022-04-02 15:44:16+00:00,1510281974136508422,"Ketua PKS: Sri Mulyani Inkonsisten, Pajak Karbon Batal tapi PPN Jalan Terus https://t.co/9WFBMXdaCc",news_wanheart,Neutral
2022-04-02 14:55:23+00:00,1510269671898902531,"Ketua PKS: Sri Mulyani Inkonsisten, Pajak Karbon Batal tapi PPN Jalan Terus https://t.co/om8YPWyBW3 https://t.co/E6vG1z3w89",kontenislam_com,Neutral
2022-04-02 14:31:40+00:00,1510263699801804800,"Ketua PKS: Sri Mulyani Inkonsisten, Pajak Karbon Batal tapi PPN Jalan Terus
https://t.co/x0DJOTtIee",geloraco,Neutral
2022-04-02 14:22:28+00:00,1510261386236301320,Pemerintah akan siapkan aturan pajak karbon https://t.co/MNwEBsFpVj,mimicutiiee,Neutral
2022-04-02 13:59:35+00:00,1510255628069261317,"Ketua PKS: Sri Mulyani Inkonsisten, Pajak Karbon Batal tapi PPN Jalan Terus
https://t.co/MBbwrCLhSl",OposisiCerdas,Neutral
2022-04-02 09:02:02+00:00,1510180748107853831,Mengenal Apa Itu Pajak Karbon yang Mulai Berlaku 1 Juli 2022 https://t.co/L8cP7yQWNe,KompasEkonomi,Neutral
2022-04-02 07:29:00+00:00,1510157335926550529,"Terapkan Pajak Karbon 1 Juli 2022, Pemerintah Siapkan Aturan Teknis Pelaksanaan https://t.co/FpnNUZMi1x",BizlawIndonesia,Neutral
2022-04-02 06:42:11+00:00,1510145552620847104,"Usai PPN 11 Persen, Siap-siap Pajak Karbon Berlaku Mulai 1 Juli 2022
Klik untuk baca: https://t.co/DGjcOOrNvW",SusantoMulyono2,Neutral
2022-04-02 06:28:27+00:00,1510142095465783297,@angkringandotco setidaknya energi yg tdk kita beli (EBT produksi sendiri) tidak dikenakan pajak karbon.,SusantoMulyono2,Neutral
2022-04-02 06:23:04+00:00,1510140742395596803,"Pajak Karbon Mulai 1 Juli 2022, Aturan Teknis Pelaksanaan Disiapkan https://t.co/gE5MOpA2UM",nusantara62,Neutral
2022-04-02 06:00:03+00:00,1510134947121565699,"Aturan teknis pelaksanaan pajak karbon seperti tarif dan dasar pengenaan, cara penghitungan, pemungutan, pembayaran atau penyetoran, pelaporan, serta peta jalan pajak karbon.
https://t.co/nNxfnjmbCK",langit7id,Neutral
2022-04-02 04:19:00+00:00,1510109517832462338,"Usai tarif Pajak Pertambahan Nilai (PPN) naik dari 10 persen menjadi 11 persen mulai 1 April 2022 kemarin, kini giliran Pajak Karbon di Indonesia yang segera diberlakukan. - #Pajak https://t.co/CfW4wiqCeX",kompascom,Neutral
2022-04-02 03:37:02+00:00,1510098956297990146,"Tunda Pajak Karbon, Sri Mulyani Ingin Pastikan Tidak Ada Kebocoran https://t.co/BR3Hak74qn",Sugirama,Neutral
2022-04-02 02:57:36+00:00,1510089032851931139,Pajak Karbon Potensi Timbulkan Kebocoran Penerimaan   https://t.co/Avje2yQAy0,pajakcom,Neutral
2022-04-02 02:37:45+00:00,1510084037565911042,"Terapkan Pajak Karbon 1 Juli 2022, Pemerintah Siapkan Aturan Teknis Pelaksanaan — Nusakini https://t.co/k4p9Ivq5k7",nusakininews,Neutral
2022-04-02 02:08:56+00:00,1510076787220393987,"Pemerintah Susun Aturan Teknis untuk Penerapan Pajak Karbon 1 Juli 2022
https://t.co/1VjVBCVQkr",e100ss,Neutral
2022-04-02 01:30:03+00:00,1510067001464524800,"Usai PPN 11 Persen, Siap-siap Pajak Karbon Berlaku Mulai 1 Juli 2022 https://t.co/W06hVma3gO",KompasEkonomi,Neutral
2022-04-02 01:28:09+00:00,1510066523137736710,"Setelah tarif PPN naik dari 10 persen menjadi 11 persen mulai 1 April 2022 kemarin, kini giliran Pajak Karbon di Indonesia yang segera diberlakukan. https://t.co/YGGGpEKemu",kompascom,Neutral
2022-04-02 01:19:19+00:00,1510064299045101572,"@SusantoMulyono2 pajak karbon gak dibarengi sm subsidi buat energi terbarukan, ya sama aja.",angkringandotco,Negative
2022-04-02 01:02:11+00:00,1510059989532094465,Pemerintah Susun Aturan Teknis untuk Penerapan Pajak Karbon 1 Juli 2022 https://t.co/Mj7WJ4wRSS,viralsurabaya,Neutral
2022-04-02 00:06:52+00:00,1510046066787377154,"Pemerintah tunda penerapan pajak karbon.
Diterapkan mulai juli 2022

#SemuaUntukKebaikanBangsa https://t.co/pe7zWXcv8g",_JinggaSaja_,Neutral
2022-04-01 23:14:16+00:00,1510032832583794692,"Diterapkan mulai Juli 2022 pemerintah tunda penerapan pajak karbon
#SemuaUntukKebaikanBangsa https://t.co/6Ak8yDgYAA",betty_cricket,Neutral
2022-04-01 22:08:58+00:00,1510016397166145536,"Cukup sulit sih, klo subjek nya individu untuk pajak karbon",definisirasul,Negative
2022-04-01 14:13:25+00:00,1509896720083206148,"Pemerintah menunda implementasi pajak karbon dari rencana awal pada 1 April menjadi 1 Juli 2022 lantaran masih menyusun sejumlah aturan teknis. Apa saja yang masih harus dipersiapkan?
 https://t.co/muRRjvjubb",KATADATAcoid,Neutral
2022-04-01 13:17:04+00:00,1509882541301387265,Pemerintah Siapkan Pengaturan yang Lengkap untuk Pajak Karbon https://t.co/OEOpxCVPVs,jurnascom,Neutral
2022-04-01 12:47:04+00:00,1509874989180207113,"Pemerintah akan Terapkan Pajak Karbon 1 Juli 2022 Mendatang, Begini Kata Kemenkeu https://t.co/UhVCbGcVjz",TangselTerbaru,Neutral
2022-04-01 10:46:49+00:00,1509844727222439939,PPATK: Pajak Karbon Berpotensi Timbulkan Kebocoran Penerimaan Negara https://t.co/FdBgMyI9f4,KlikLegalID,Neutral
2022-04-01 10:31:42+00:00,1509840922468511746,"PPATK Ingatkan Risiko Kebocoran Penerimaan Negara Dalam Penerapan Pajak Karbon

Berita selengkapnya di https://t.co/652TX4xjsT

https://t.co/mp76kn208E
https://t.co/h15hHzyZ4m
#sfconsulting #sfgroup #pajakuntukkita #pajakkarbon #konsultan #pajak #legal #customs #transferpricing https://t.co/rPGUoKyzdU",consulting_sf,Neutral
2022-04-01 10:05:11+00:00,1509834250685595648,"Pajak Karbon PLTU Batal Diterapkan 1 April 2022, Ini Alasannya https://t.co/B84Lav32HT",liputan6dotcom,Neutral
2022-04-01 09:38:43+00:00,1509827592232521730,"Kriminal Lingkungan Marak, Menkeu Sri Mulyani Minta PPATK Ikut Susun Aturan Pajak Karbon https://t.co/dSnGAgJQsa 

arti nya bp itu jg dong buk ?🤔",fl0werbe4n_,Neutral
2022-04-01 08:56:04+00:00,1509816856202256390,"Pajak Karbon Ditunda, Adaro (ADRO) Berharap Bisa Beroperasi Seperti Biasa Jika Diterapkan https://t.co/LUES7S4sVE",Bisniscom,Neutral
2022-04-01 07:23:05+00:00,1509793458755543043,"Kemenkeu Susun Aturan Teknis Pajak Karbon, dari Batas Emisi hingga Tarif https://t.co/94Y9mNLxvE",liputan6dotcom,Neutral
2022-04-01 07:21:14+00:00,1509792990721556482,"@profit_hustler Lah itu dia 👍. Di luar negeri malah ada pajak karbon hehe wes dinikmati lah masih bisa menggunakan kendaraan bermotor saat ini 🙏

En ya kurangi mobilitas bila perlu mengingat barang2 keperluan sehari2 jg ada yg meningkat. Lebih hemat lagi 🙏",yusufgunawan,Neutral
2022-04-01 07:09:30+00:00,1509790039789621248,"Menkeu Berharap PPATK Terlibat Aktif Dalam Penyusunan Aturan Pasar Karbon

Berita selengkapnya di https://t.co/652TX4xjsT

https://t.co/mp76kn208E
https://t.co/h15hHzyZ4m
#sfconsulting #sfgroup #pajakuntukkita #pajakkarbon #konsultan #pajak #legal #customs #transferpricing https://t.co/APb0JS8nbf",consulting_sf,Neutral
2022-04-01 06:51:34+00:00,1509785525460164608,"Pajak Karbon Diundur hingga 1 Juli 2022, Begini Persiapan Sri Mulyani &amp; Tim https://t.co/JgGarPRKOe",Bisniscom,Neutral
2022-04-01 06:05:03+00:00,1509773818084020224,"pajak karbon diundur hingga Juli 2022. Awalnya, pajak diberlakukan pada 1 April 2022. karbon diundur karena pemerintah masih melakukan koordinasi #pakajkarbon https://t.co/OAZvlB98ar",jpnncom,Neutral
2022-04-01 06:00:10+00:00,1509772588716900354,"PPATK menyatakan penerapan pajak karbon yang masif di Indonesia berpotensi menimbulkan kebocoran penerimaan negara, baik  oleh oknum atau pelaku usaha. #Validnews

https://t.co/HWWpxMD9LR",validnewsid,Neutral
2022-04-01 05:07:03+00:00,1509759222560407554,"Pajak Karbon Per Juli 2022, Ini Aturan Teknis yang Disiapkan Kemenkeu https://t.co/aivwgcfjFG",Sugirama,Neutral
2022-04-01 04:59:07+00:00,1509757228923822082,Kemenkeu beberkan alasan tunda penerapan pajak karbon jadi Juli 2022. https://t.co/YCp01HJd7Q,kumparan,Neutral
2022-04-01 04:54:33+00:00,1509756078749147138,Awalnya pajak karbon direncanakan berlaku per 1 April 2022 https://t.co/acTMXnZWuP,idntimes,Neutral
2022-04-01 04:50:43+00:00,1509755112314773504,@capeplis Taukk 😄😄 ppn naik udh realisasi bbrp bulan yg lalu sih trs kabarnya emg udh digembor2kan dr tahun lalu. Mana skrg ada pajak karbon jg wkwk,chococipx_,Negative
2022-04-01 04:32:25+00:00,1509750509405892613,apakah mungkin pajak karbon itu mensejahterakan? atau hanya menunda kematian?https://t.co/FvzWsyS2CE,microbaliterasi,Negative
2022-04-01 02:43:16+00:00,1509723039814270981,"Pemerintah menunda penerapan pajak karbon yang semula tanggal 1 April 2022 menjadi Juli 2022 .

📷 : dian tindaon https://t.co/FxZ5ycLZna",pajakdlksanggul,Neutral
2022-04-01 02:27:45+00:00,1509719133684125699,"Tarif Pajak Karbon Harus Sesuai dengan Tarif Global #koranjakarta #nasional #tarifpajak #pajakkarbon #pemanasanglobal

https://t.co/SbZtbjsMLA",koranjakarta_id,Neutral
2022-04-01 01:45:41+00:00,1509708549131177984,"@fuadabdillah Negara miskin ad wkwkwkwk kalo itu aing percaya, kalo negara berkembang agak ragu sih. makanya sri mulyani tunda soal pajak karbon. dia mah ngerti, orang indonesia KISMIN hahahahha",Pramadea666,Negative
2022-04-01 01:26:34+00:00,1509703735051636740,"Pajak Karbon Picu Kebocoran Penerimaan Negara, Kok Bisa? https://t.co/cE458IMD6O",wahananewsdotco,Neutral
2022-03-31 21:23:13+00:00,1509642497034702853,Sri Mulyani Khawatir Pajak Karbon Jadi Tempat Pencucian Uang : Okezone Economy https://t.co/pJJPqWPhlc,estory1992,Neutral
2022-03-31 20:50:19+00:00,1509634216577093633,@null Sri Mulyani Khawatir Pajak Karbon Jadi Tempat Pencucian Uang Pajak karbon riskan  https://t.co/jPLYDwrEN6,VVARTEG,Neutral
2022-03-31 20:50:17+00:00,1509634207378984960,@null Sri Mulyani Khawatir Pajak Karbon Jadi Tempat Pencucian Uang Pajak karbon riskan  https://t.co/6IqKGIyBky,KEZIAAM0UR,Neutral
2022-03-31 16:22:29+00:00,1509566812568145927,Menteri Keuangan Sri Mulyani Indrawati memastikan pajak karbon tidak jadi berlaku pada 1 April 2022. https://t.co/wQioLP0jSA,detikfinance,Neutral
2022-03-31 14:45:58+00:00,1509542523043127301,"Acara ini bertujuan untuk menginformasikan kepada pemangku kepentingan PPATK, mengenai ancaman TPPU terkait dengan pajak karbon baik yang berasal dari tax evasion, tax fraud, bribery, korupsi, maupun pencucian uang. 

#2DekadeAPUPPT #StopKejahatanLingkungan #CarbonTax https://t.co/zgn3iM0ZpW",PPATK,Neutral
2022-03-31 14:45:55+00:00,1509542512506990596,"Halo FIUtizen!
.
Hari ini telah dilaksanakan PPATK 3rd Legal Forum dengan tema Mewujudkan Green Economy Berintegritas Melalui Upaya Disrupsi Pencucian Uang pada Pajak Karbon. 

#greeneconomy #2DekadeAPUPPT #StopKejahatanLingkungan #CarbonTax https://t.co/jcHzeoUg3z",PPATK,Neutral
2022-03-31 13:31:37+00:00,1509523812353986565,Kepala PPATK khawatirkan korupsi yang bisa terjadi pada penerapan pajak karbon https://t.co/olT1ktptk2,republikaonline,Neutral
2022-03-31 10:50:43+00:00,1509483321214267395,"Pengumuman! Ketentuan PPN terbaru yang tertuang pada UU HPP dan kewajiban untuk menggunakan e-bupot unifikasi resmi berlaku mulai besok.

#UUHPP #tarifPPN #PPN #pajakpertambahannilai #PPN11persen #ebupotunifikasi #pajakkarbon
https://t.co/0773bfrpB8",DDTCNews,Neutral
2022-03-31 10:43:04+00:00,1509481397282557960,"Pajak Karbon Ditunda, Sri Mulyani Cerita Kerumitan di Baliknya - https://t.co/xHy9JG4JC7 https://t.co/lfu5fPT6FH #Cerita",AMP_Stories,Neutral
2022-03-31 10:36:27+00:00,1509479733725392897,"Menteri Keuangan Sri Mulyani menceritakan kerumitan mekanisme pasar karbon di balik penundaan kebijakan pajak karbon yang seharusnya mulai berlaku besok.

 https://t.co/4Kinjftk97",KATADATAcoid,Neutral
2022-03-31 09:39:15+00:00,1509465337942593540,Sri Mulyani Beberkan Alasan Pajak Karbon 1 April 2022 Ditunda https://t.co/SFuJ4eiJBJ,cnbcindonesia,Neutral
2022-03-31 09:37:31+00:00,1509464901626241037,"Pemberlakuan pajak karbon 1 April 2022 ditunda, ini alasannya.. https://t.co/L8RyZQjPl4 #YukNabungETF #IPOTKaryaAnakBangsa #BanggaPakeIPOT #IPOTPionner #InvestasikanIndonesia #MakeItEZ with #IPOTEZ biar #SemuaBisaInvestasi https://t.co/izUWx7NVzO",IpotNews,Neutral
2022-03-31 08:43:03+00:00,1509451191700258823,"Cegah Carbon Fraud, PPATK Kawal Pajak Karbon di Indonesia https://t.co/9QCMR8LMQB",liputan6dotcom,Neutral
2022-03-31 08:24:32+00:00,1509446533845958657,"Masih Sinkronkan Roadmap, Pemberlakuan Pajak Karbon Diundur ke Juli 2022 https://t.co/988c5XIf3P",merdekadotcom,Neutral
2022-03-31 08:14:03+00:00,1509443894832156680,Menteri Keuangan (Menkeu) Sri Mulyani Indrawati menyampaikan informasi terkait pembelakuan pajak karbon #pajak https://t.co/HRupWjKv6z,jpnncom,Neutral
2022-03-31 08:00:33+00:00,1509440498372694016,Menkeu: Penerapan pajak karbon mundur karena masih sinkronkan roadmap https://t.co/a6sTyjCDOk,antarabiz,Neutral
2022-03-31 07:44:06+00:00,1509436359240400900,Sri Mulyani: Pajak Karbon Jadi Strategi RI Atasi Perubahan Iklim https://t.co/sujxPLRmQ8,liputan6dotcom,Neutral
2022-03-31 07:38:41+00:00,1509434995240468480,Pajak karbon gak akan ngurangi krisis iklim. Pajak oksigen baru bisa ngurangi krisis iklim.,yogaprl_,Negative
2022-03-31 07:28:19+00:00,1509432386773204995,Menkeu: Penerapan pajak karbon mundur karena masih sinkronkan roadmap https://t.co/CNcjCuolMB,beritaindo,Neutral
2022-03-31 07:27:38+00:00,1509432215637495809,"Pemberlakuan pajak karbon akan diundur! Pajak tersebut akan dilaksanakan menjadi Juli 2022 karena pemerintah masih melakukan koordinasi untuk menyinkronkan roadmap agar pelaksanaannya berjalan baik.

https://t.co/8rUzXKYh53",antaranews,Neutral
2022-03-31 07:10:19+00:00,1509427857218740224,@null Sri Mulyani Waspadai Pajak Karbon Dijadikan Pencucian Uang Sri Mulyani Indrawati  https://t.co/96EWKcymJc,VVARTEG,Neutral
2022-03-31 07:01:32+00:00,1509425647717814273,Sri Mulyani Ungkap Alasan Pajak Karbon Batal Diterapkan 1 April https://t.co/gDfaK6FTcv,VIVAcoid,Neutral
2022-03-31 06:54:42+00:00,1509423927776669697,@yusuf_dumdum Pertgl 1 april 2022 pajak karbon sudah berlaku loh... Siap2 bayar pajak tuh...,blewahmateng,Neutral
2022-03-31 06:50:17+00:00,1509422813471719430,@null PPATK Cegah TPPU Pajak Karbon PPATK) bersama seluruh pemangku kepentingan anti p  https://t.co/IW3am670Vf,KEZIAAM0UR,Neutral
2022-03-31 06:40:36+00:00,1509420376744464390,"PPATK menyebut, penerapan pajak karbon yang masif di Indonesia berpotensi menimbulkan kebocoran pada penerimaan negara.

 https://t.co/pxxDfnz2GP",KATADATAcoid,Neutral
2022-03-31 06:34:06+00:00,1509418743541100544,PPATK siap mencegah dan memberantas pencucian uang dari penerapan pajak karbon di Indonesia mulai 1 Juli mendatang. https://t.co/JZKTVONzK9,kumparan,Neutral
2022-03-31 06:27:31+00:00,1509417085558231044,"Ketimpangan Harga, Pajak Karbon Batal Berlaku https://t.co/MFFrLouTcN https://t.co/ujZfJ5ANLL",Beritasatu,Neutral
2022-03-31 06:24:57+00:00,1509416439434063872,Kepala PPATK menyebutkan masifnya penerapan pajak karbon di RI dapat menimbulkan potensi kebocoran penerimaan negara. Ini penjelasan lengkapnya. #TempoBisnis https://t.co/PiWoBIEhd7,tempodotco,Neutral
2022-03-31 06:19:05+00:00,1509414962405715973,Masifnya penerapan pajak karbon di berbagai sektor usaha di Indonesia dapat menimbulkan kerugian penerimaan negara yang teridentifikasi dilakukan oleh oknum dan pelaku usaha.  https://t.co/nhKnJyyHOd,mediaindonesia,Neutral
2022-03-31 06:14:04+00:00,1509413699546587138,PPATK Sebut Penerapan Pajak Karbon yang Masif Berpotensi Timbulkan Kebocoran Penerimaan https://t.co/nQ6WL5HziB,beningnews,Neutral
2022-03-31 06:12:01+00:00,1509413186570981380,"PPATK Ungkap Potensi Kehilangan Penerimaan Negara dari Penerapan Pajak Karbon

https://t.co/PZHOmbEuoT",GATRA_com,Neutral
2022-03-31 06:10:04+00:00,1509412694146748416,PPATK Sebut Penerapan Pajak Karbon yang Masif Berpotensi Timbulkan Kebocoran Penerimaan https://t.co/QKipKJ9TjV,Konfrontasi_co,Neutral
2022-03-31 05:58:34+00:00,1509409800387399682,Masifnya penerapan pajak karbon di berbagai sektor usaha di Indonesia dapat menimbulkan kerugian penerimaan negara yang teridentifikasi dilakukan oleh oknum dan pelaku usaha.  https://t.co/nhKnJygyA5,mediaindonesia,Neutral
2022-03-31 05:56:12+00:00,1509409202812653569,"Pajak Karbon Batal Diterapkan 1 April, Sri Mulyani Ungkap Penyebabnya https://t.co/sqVTCfWBGJ https://t.co/sYdx5UYWTm",InvestorID,Neutral
2022-03-31 05:53:16+00:00,1509408467781664770,Sri Mulyani Indrawati memastikan pajak karbon tidak jadi berlaku pada 1 April 2022.  https://t.co/76lV9TzUF2,detikcom,Neutral
2022-03-31 05:49:41+00:00,1509407564097892356,Sri Mulyani Indrawati memastikan pajak karbon tidak jadi berlaku pada 1 April 2022.  https://t.co/gQcPyhpMLw,detikfinance,Neutral
2022-03-31 05:47:18+00:00,1509406965704896520,PPATK menyebut masifnya penerapan pajak karbon di Indonesia dapat menimbulkan potensi terjadinya kebocoran penerimaan negara.  https://t.co/rROqiu9ysV,detikfinance,Neutral
2022-03-31 05:43:57+00:00,1509406123413098500,PPATK menyebut masifnya penerapan pajak karbon di Indonesia dapat menimbulkan potensi terjadinya kebocoran penerimaan negara.  https://t.co/aRtwr5FPkN,detikcom,Neutral
2022-03-31 05:38:33+00:00,1509404762126487553,"Merujuk UU HPP, pelaksanaan pajak karbon pada 1 April 2022 https://t.co/W22rQWzQnz",idntimes,Neutral
2022-03-31 05:22:01+00:00,1509400601415020544,"Begini Rumitnya Terapkan Pajak Karbon di Indonesia 
#pajak #djp #pajakkarbon #PPATK #SriMulyani
https://t.co/r1yZXfWtc2",IDbelasting,Neutral
2022-03-31 05:12:04+00:00,1509398098853842946,PPATK: Penerapan pajak karbon berpotensi ciptakan kebocoran penerimaan https://t.co/WZfxFACbtE,antarabiz,Neutral
2022-03-31 05:10:03+00:00,1509397591125274627,"Implementasi Pajak Karbon Ditunda

Bisnis Indonesia, 30 Maret 2022 https://t.co/nqy4APQ1lq",Agra3479,Neutral
2022-03-31 04:58:34+00:00,1509394699882139649,"Menteri Keuangan (Menkeu) Sri Mulyani menekankan pentingnya mekanisme pasar karbon, seperti adanya pajak karbon dalam mengejar target pengurangan emisi 29% di 2030 dan net zero emission di 2060.  https://t.co/TS6KceF90D",mediaindonesia,Neutral
2022-03-31 04:58:08+00:00,1509394591237111809,"Sri Mulyani mengungkapkan, pengenaan pajak karbon menjadi sangat rumit. https://t.co/6HjbErdKU0",kompascom,Neutral
2022-03-31 04:48:03+00:00,1509392053263732740,Sri Mulyani Umumkan Pajak Karbon Batal Berlaku 1 April 2022 https://t.co/nVXDyUVtlE,KompasEkonomi,Neutral
2022-03-31 04:18:03+00:00,1509384504338632704,Kepala PPATK: Penerimaan Negara Bisa Bocor Jika Penerapan Pajak Karbon Dilakukan Masif https://t.co/juDK6SQgbn,liputan6dotcom,Neutral
2022-03-31 03:33:48+00:00,1509373370043080705,"PPATK Sebut Ada Risiko TPPU Dari Penerapan Pajak Karbon 
#pajakkarbon #lingkungan #SDGs #PPATK #Pidana #TPPU #pajak
https://t.co/SLxN1Ts3Ex",IDbelasting,Neutral
2022-03-31 02:51:34+00:00,1509362741223788547,Pajak Karbon Ditunda Juli 2022 https://t.co/iVoEd8zcxU,pajakcom,Neutral
2022-03-31 02:49:06+00:00,1509362119283671050,"Keputusan pemerintah menunda pelaksanaan pajak karbon dari April ke Juli 2022 dinilai tepat. Kesiapan &amp; kualitas regulasi yang mengatur mekanisme dan instrumen pengaturan kebijakan ini lebih penting. 
https://t.co/JCU95SpG3N",IESR,Neutral
2022-03-31 01:29:02+00:00,1509341970124075008,"Pajak Karbon Ditunda, BUMI Resources (BUMI) Dukung Kebijakan Pemerintah https://t.co/GL1zaxor5m",Bisniscom,Neutral
