id,userid,name,date,location,tweet,label
1647928729824555009,1004661729924562944,Aku_Si_BeliBeli,Mon Apr 17 11:43:20 +0000 2023,,@annzeei Lg kena tangkap polisi twitter mnggakin. jadi kena shadow banned dn d reset mutualnya..  seperti kasusnya bro @kirito_batosai kena suspend permanen. Smpe dy bkin akun lagi tdi.,positif
1647928671590809606,2493447078,Atoxisme,Mon Apr 17 11:43:06 +0000 2023,"Kota Surabaya, Jawa Timur",@esblueeee @Indra_15051 banyak polisi tidur 🙃🙃🙃,positif
1647928022635540485,1102064503749959681,OHMYV3NUS,Mon Apr 17 11:40:32 +0000 2023,Ssangmundong,@jinpinksi damn ditangkap polisi 😅,positif
1647927891278299139,1147983577415446528,hcilfum,Mon Apr 17 11:40:00 +0000 2023,,@musyadad_ Wkwkwlwlwlw polisi skena nich bosss,negatif
1647927317690458114,1338983866736861184,canabisativa__,Mon Apr 17 11:37:44 +0000 2023,everywhere,"@husniumar_ @S4N_W1B1 nah betul, kemaren di gbla polisi ga ikut ikutan dan ga kejadian kek kanjuruhan tuh, berarti?😝silahkan simpulkan sendiri kalimat yang anda buat😂",negatif
1647927029340467201,1382989141906890760,buwavelifx,Mon Apr 17 11:36:35 +0000 2023,,ABIN HALO KATA KU MENDING UPDATE KAMU DIMANA ATAU AKU LAPOR KE POLISI DENGAN STATUS ORANG HILANG,positif
1647926565123260416,900221932544589824,RahmanFachrur,Mon Apr 17 11:34:44 +0000 2023,indonesia,@CNNIndonesia Tes polisi dulu pakai jalur aman.... 💪🏼💪🏼💪🏼💪🏼,negatif
1647926444050481152,157989446,diariumbi,Mon Apr 17 11:34:15 +0000 2023,Ata Ta Tiga,"Sejujurnya, ku lebih gregetan liat kacaunya koordinasi mobil Dishub dan polisi buat sekadar blokade jalannya motor 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ https://t.co/K5LTHOdBZm",negatif
1647926383275053056,1646534418859962370,moormaids,Mon Apr 17 11:34:01 +0000 2023,"16-she/her, ENFP-A.",@harinihujann Polisi pencuri 😼,negatif
1647926361749884933,306733408,ana_khoz,Mon Apr 17 11:33:56 +0000 2023,"Tuban, East Java Indonesia","Kritik kok dikriminalisasi ini bagaimana pak polisi? Inget sekarang jamannya ssudah ""borderless"" ananti nitizen sdh terhubung tanpa sekat geografi dan sekat waktu. Mestinya Pak Polisi lebih peka dan smart. https://t.co/yfl5dc4XON",negatif
1647926213800005632,1394076834,3Vluzi,Mon Apr 17 11:33:21 +0000 2023,,"@republikaonline ga usah sniper pak, cukup polisi dg pistol standar aja.  sniper buat berburu teroris di papua aja. benaran.",negatif
1647926141699903489,981930102253498369,verybulux,Mon Apr 17 11:33:03 +0000 2023,"Jawa Barat, Indonesia",@Rezaheca @ArvinRizta polisi dapur kaga ada yg punya Twitter jadi lakinya pada bebas yak 🤣,positif
1647926090873311232,1366973106082865156,elfira_septi,Mon Apr 17 11:32:51 +0000 2023,,@mamadarling2021 benar banget tuh bukan mahrom hanya modal muka mirip doang tetep aja dia bukan Roy dia tuh pengakhianat juga ga tahu diri sudah dimaafin harusnya dilaporkan ke polisi tuh orang sama si Nina sekalian,positif
1647925930843865089,332179326,appxxe,Mon Apr 17 11:32:13 +0000 2023,Space,@yana_setya_n cara menjadi polisi skena dalam 1 menit bang,positif
1647925830503526402,1646728925731774465,manulapemula,Mon Apr 17 11:31:49 +0000 2023,,@ShamsiAli2 kalau bales ngebentak..ente nanti nyinyir lagi sama polisi.. orang gila kok di lawan..,positif
1647925229694640128,557947807,wahyox_,Mon Apr 17 11:29:26 +0000 2023,belukar jaman,"@dabgetupp Gek le mbedhil ora seko mburi lho bang, seko ngarep mosok ora weruh polisi ne nek ono wong teko nggowo beceng mengakilat",negatif
1647925198967156737,1229223853,Andriamuis,Mon Apr 17 11:29:19 +0000 2023,Palembang,"kemarin2 disini hanya menulis saja, tapi ngnggak pernah melapor ke polisi, tapi ada waktu tetiba ada bukti berkaitan pdf menyebar... saya ngnggak main2 lagi...   lebih penting hasil karya daripada menuntut manusia jadi2an sekretaris odong2 dari sebuah ormas yang mengaku ormas pemuda",positif
1647925121263484929,1467357867019698183,azisaleasa,Mon Apr 17 11:29:00 +0000 2023,,"@ResNgawi @Humaspolisi daerahJatim @DivHumas_polisi RI @dwiasiwputera Acara simbolis rutinan, dulu tedy minahasa sering seperti itu pak... dan bayak yg begitu polisi yg kecil2 juga ada mainin, halah",negatif
1647925104658219008,1265706996583424001,aziz73221024,Mon Apr 17 11:28:56 +0000 2023,,@DamaiHariLubis @ListyoSigitP itu polisi apa polusi,negatif
1647925098463260672,1243882096235384833,princeteyung,Mon Apr 17 11:28:55 +0000 2023,she/her,"@tanyakanrl ingaattt, waktu itu pada takbiran kan trs aku juga itu lagi nontonin org takbiran ramee banget, ga lama banyak banget polisi dateng trs bubarin orang” yg takbirannn katanya besok blm hari raya😭",positif
1647924994020880389,1315470607039909889,svarnajhagat,Mon Apr 17 11:28:30 +0000 2023,West Java,"@agok_habang @democrazymedia Elu sah sah saja nggak percaya tapi junjungan/majikan elu pengecut tidak berani melaporkan ke polisi. Persis seperti nenek moyangnya, pengecut lari dari negaranya yemen yang dilanda perang dan kemiskinan. Disini hanya jual kecap agama",positif
1647924781566808064,1639120794419855361,YanuarPurw,Mon Apr 17 11:27:39 +0000 2023,,@ListyoSigitP @DivHumas_polisi RI @humaspolisi daerahjbr nderek belo sungakowo buat bapak polisi ...semoga amal ibadah nya di terima di sisi ALLAH SWT amin,positif
1647924497398345728,70240813,disetiad,Mon Apr 17 11:26:31 +0000 2023,"ÜT: -6.236925,106.846611","@kompascom Kepada polisi, hal seperti ini jadilah mediator yang baik.  Ingat bahwa masih segar di ingatan rakyat kasus SAMBO dan TEDDY MINAHASA. Jadi perbaikilah citra Presisi polisi RI dengan menjadi penengah dan pengayom, bukan alat kekuasaan Gubernur Lampung",negatif
1647924287746215937,1422022187741892608,wollfwood,Mon Apr 17 11:25:41 +0000 2023,digidaw awok awok,"@rinrinn_909 parabet neh yang mw mokel, sy lapor polisi",positif
1647924216455479297,1188831531898269696,MDargombes,Mon Apr 17 11:25:24 +0000 2023,Add my location,"yg didatangi mestinya kantor gubernur lampung &amp; kantor bupati lampung timur, bkn rmh ortu Bima. yg membuat Bima &amp; ortunya merasa tidak aman &amp; tidak nyaman adl sikap intimidatif gubernur &amp; bupati lampung timur, dan polisi akhirnya malah memperparah. silop taekkk!  🤮🤮🤮 https://t.co/TyoM5DKt7n",negatif
1647923902524555264,1347708470854701062,_pacarthv_,Mon Apr 17 11:24:09 +0000 2023,,@tanyakanrl mending km jalan sambil digelandang polisi sj sepertinya bagus,positif
1647923819217305601,1260544799683141632,bareebear,Mon Apr 17 11:23:50 +0000 2023,,"@_palungmariana @pemprov_lampung @lampung_goid @LampungHumas @humaspolisi daerahlpg @BPBLAMPUNGTIMUR @DPP_PKB @KPK_RI @bpkri @BPKPgoid @DitjenPK Jaman sekarang ko mainnya kaya gitu yaa sudah ngga bisa dijaman serba cepat kaya sekarang, busuk dikit aja kekorek jejak digital sekarang lebih cepet dari polisi",negatif
1647923818298748928,1283956124807380992,sssh1fu,Mon Apr 17 11:23:49 +0000 2023,,"Seketika merah datang tiba-tiba, semua perlahan berhenti, berjalan pelan mendekati garis start yang berdekatan dengan garis penyebrangan, kembali ia bersembunyi, takut bertatapan dengan bapak polisi. Mengulang lagi berlalu takut akan kekosongan juga menghadapi bapak polisi.",positif
1647923770194300929,1041609175,sodrunnn,Mon Apr 17 11:23:38 +0000 2023,Palembang,"@gibran_tweet habisine ojo karo polisi wae yo mas, warga sak solo sisan, kalaueco siap melu ngepruki ndase",positif
1647923708730949632,164934677,Rhym03,Mon Apr 17 11:23:23 +0000 2023,pekanbaru,"@Narasi_winda Santai lah, kalau ada korban jiwakan tinggal salahkan: • presiden • polisi • PSSI  Suporter tidak pernah salah!!!",positif
1647923502941638658,183517457,el4n9bint4n9,Mon Apr 17 11:22:34 +0000 2023,Jakarta,@UmJihan69 Biar kamu nggak goblok kronis soal berita https://t.co/zoejax7X2k,positif
1647923391620612097,557947807,wahyox_,Mon Apr 17 11:22:08 +0000 2023,belukar jaman,"@dabgetupp Ora neng pilem ora neng dunia nyata, jebul polisi india podo wae bang..mung kandel brengos e tok",negatif
1647923371966095361,1459971101996445696,Karebetmberung,Mon Apr 17 11:22:03 +0000 2023,,"@Pai_C1 Ngaji ke dia 6 bulan, stlh itu bljr tausiah teriak2 caci maki ke pemerintah, ngancam2 ke partai dengan bahasa fasih PKI ...PKI....polisi, TNI juga hrs di serang....yg minoritas di teriakin KAFIR...KAFIR...dah g smp 1 bulan smpyn di kirimi Lambhorgini..🤪🤪.. https://t.co/rBEeeYWZE2",positif
1647923350935846912,3059562270,AHijaualam,Mon Apr 17 11:21:58 +0000 2023,,@BlueNeo81 @ElfizaEnny Selamat Anda Polisi hebat,positif
1647922749065809921,59740104,Audaxviator71,Mon Apr 17 11:19:34 +0000 2023,Indonesia,@Stev3n_Peg3l Polisi males ngurus yg begituan karena ga ada uangnya,negatif
1647922461785329665,1257799479454920704,gzuoba,Mon Apr 17 11:18:26 +0000 2023,homophobic dnf,"@livelybreeze13 BNGST POLISI TYPO, boleehhh! Nanti malem yah 🥰",positif
1647922456328560641,4864148215,SDCXTVE,Mon Apr 17 11:18:25 +0000 2023,"Jakarta, Indonesia.","ㅤ ㅤAkrab ributnya nih hahaha. Saya yang Musisi, salam kenal, saya panggilnya apa nih pak polisi? ㅤ https://t.co/Lm0PNTMt2h",positif
1647922310345809922,36321448,fajarnugros,Mon Apr 17 11:17:50 +0000 2023,,@Meme_Posser Lha berisik mah dilaporkan tetangga ke polisi. Masak ikan asin baunya kemana2 dilaporkan ke polisi lagiiiii,positif
1647922285364531201,1100999110335725568,serdaduwarteg,Mon Apr 17 11:17:44 +0000 2023,Kota Bekasi - Mustika jaya,Trus Pak polisi Lapor kehilangan barang bukti Ke mana doks 🤣😂  https://t.co/QGdiRyyaZT,negatif
1647922225952194560,1301052979852619777,MartinusButarb1,Mon Apr 17 11:17:30 +0000 2023,"DKI Jakarta, Indonesia","Yg bikin UU yg salah. Males mikir. tidak cermat membuat batas Subjek, Objek &amp; Predikat.  Hingga tafsirnya sangat terbuka. memang nya si pelapor punya privasi apa dg propinsi Lampung?  Buntut Kritik Jalan Rusak di Lampung, Tiktoker Bima Dilaporkan Soal UU ITE, Ini Kata Polisi",negatif
1647922128371728384,1604149685651795968,Dakenwolve,Mon Apr 17 11:17:06 +0000 2023,,@Leonita_Lestari Tersangaka kok perwakilan...  Padahal jelas di video mrk sekampung.  Apa polisi hanya formalitas.. takut dengan kaum sok agamis,negatif
1647921589630140418,1572769855,lemonadelberry,Mon Apr 17 11:14:58 +0000 2023,,"@tanyakanrl harus jelas dlu bukti2nya trus buat laporan ke polisi dan iya butuh pengacara, apalagi kalau kasusnya bukan kasus biasa dan lawannya juga bukan org biasa, ada banyak stepnya dan bakalan melelahkan tp kalau kamu rasa worth it buat tempuh jalur hukum, just do it. smangat nder",positif
1647921565466759169,1456905199633657856,PalingNKRI,Mon Apr 17 11:14:52 +0000 2023,"Shinjuku-ku, Tokyo","@detikcom @detiksumut_ Harus nya Polisi nggak perlu menerima laporan dari Pelapor,karena yang disampaikan adalah fakta @DivHumas_polisi RI @polisi daerahlampung @ListyoSigitP",negatif
1647921172141715463,307014847,tegoeehh,Mon Apr 17 11:13:18 +0000 2023,,@StefanAntonio__ @Golkar5 @airlangga_hrt nggak apa2 nggak dicabut toh sayabyakin polisi juga nggak nindak lanjuti .liat aja ...,negatif
1647920895309271043,1092075766840360960,kakanyaesa,Mon Apr 17 11:12:12 +0000 2023,,Polisi belum bikin jalur mudik kah di Bogor ? Ini aku pulang kerja kena macet dari pasar Cibinong sampai lampu merah pomad 😭😭😭 sampai buka dijalan,positif
1647920546246709249,1263462229,CFaara,Mon Apr 17 11:10:49 +0000 2023,Jakarta,@cryptoathario_ @danawallet Bikin laporan polisi tum,positif
1647920519252160514,1440293430328844289,Putra01Yohanes,Mon Apr 17 11:10:43 +0000 2023,"Kalimantan Barat, Indonesia","@bungkusTukang Itu nti pasti yang salah pemerintah dan polisi, padahal para suporternya sendri yang rada-rada,",positif
1647920457746911233,1243885007526973442,hi_seullgi,Mon Apr 17 11:10:28 +0000 2023,Selective ㅤ I-ZIP2723,@eunbikwonr kalau ada polisi kamu aku serahkan ke beliau .ga,positif
1647920408916799488,1076762455022292993,DikkyPratama9,Mon Apr 17 11:10:17 +0000 2023,,@HeryIdris5 Kpk mana .polisi mana .jaksa mana ..belum juga d periksa orng ini,negatif
1647920317741027328,980048768249708546,eunbikwonr,Mon Apr 17 11:09:55 +0000 2023,chyungwnt.,@hi_seullgi kalau ada polisi ngumpet ya unn,negatif
1647920204582903808,712268925199847424,aktiva_pasiva,Mon Apr 17 11:09:28 +0000 2023,Indonesia,"@walkwmee @pujakerangajibb @undipmenfess kalau gasalah kepanjangannya operasi cipta kondisi kak, itu biasanya dilakuin sm polisi polisi buat jaga arus jalur biar tetep kondusif dan aman. nah yg hari ini baru apel, buat persiapan mudik nanti. kalau mudik lebaran namanya operasi ketupat candi. cmiiw https://t.co/Z9otghmdKq",positif
1647919826848083968,1244416640545984512,Arrie90822649,Mon Apr 17 11:07:58 +0000 2023,,@Naz_lira @ListyoSigitP Polisi tolol,negatif
1647918717584670721,48698686,artasindo,Mon Apr 17 11:03:33 +0000 2023,Batang Indonesia,@Narasi_winda Polisi nya kok ga seperti di film² India. Lari ketakutan,negatif
1647918640040386560,122887639,IrfanRiansyahhh,Mon Apr 17 11:03:15 +0000 2023,"Parung, Indonesia","@heyitsbeyin Cukup doain aja, di jalan depan 🙏, ada razia polisi. ✌️",positif
1647918101730844672,1403155518579871752,sunghoonta,Mon Apr 17 11:01:06 +0000 2023,Homeless,"@JarOfFeeIings Menurut kamu apakah aku sperti kadal😒 Mamamamamamamama tolonglah ak yg sedang diganggu, kurasakan virus-virus prono, kubutuh pak polisi",positif
1647917646145544193,1076762455022292993,DikkyPratama9,Mon Apr 17 10:59:18 +0000 2023,,@geloraco Polisi kok bisa banyak harta,negatif
1647916889056907265,973146339105062913,Andi00583950,Mon Apr 17 10:56:17 +0000 2023,Wuhan,@AndiRagiel1 @geloraco Sepertinya polisi yg menembak.. Coba perhatikan seksama vidionya..,negatif
1647916573615886336,23343960,kompascom,Mon Apr 17 10:55:02 +0000 2023,Jakarta,Eka berharap agar polisi bisa menuntaskan kasus ini secepatnya karena menyangakut kenyamanan umat Hindu. https://t.co/YF39LsKSMf,positif
1647916550819835905,83977253,aryaquiya,Mon Apr 17 10:54:57 +0000 2023,cirebon,"Tetangga saya perwira polisi, 2 mobil plat palsu (diduga mobil bodong) dipakai anak isteri sebagai kendaraan pribadi, motor invenantiis istrinya plat merah diubah hitam. Ahh... rusak negara ini @ahriesonta @ListyoSigitP https://t.co/C3hR527ynl",negatif
1647916359408562177,1722094196,hsbgstnsyh,Mon Apr 17 10:54:11 +0000 2023,,"@anangsyaifulloh Terlintas dipikiran ""hmm apa perlu aku menyuap polisi ini agar aku bisa kilokan monumen inii(?)""",negatif
1647916153833164801,1909871191,RealDidhi_dD,Mon Apr 17 10:53:22 +0000 2023,Indonesia,Polisi TNI ASN Karyawan Swasta Pa Grab Pa Gojek Pa Bentor Anak2 Ibu2 Bapak2 Kakek2 Nenek semua bersatu karena PSM,positif
1647916095779786753,1220182849392795648,TukangBong,Mon Apr 17 10:53:08 +0000 2023,Indonesia,"Aku ksian liat polisinya di katain ANJING,,harga diri polisi sudh ngnggak ada,,ksian,,, https://t.co/T3swDcHojx",positif
1647915953324425218,1444091563101982724,MojaveStones,Mon Apr 17 10:52:34 +0000 2023,,@Narasi_winda Itu yg jaga Satpol PP. Bukan Polisi,positif
1647915906947751939,285922061,ikhsanirfansyah,Mon Apr 17 10:52:23 +0000 2023,Stockholm - Bandung,"@aldimoeda yg ide rekayasa ini dr Pemprov atau dr Pak Polisi, So?",positif
1647915467246538753,1151178148131684352,ImJinnnn,Mon Apr 17 10:50:38 +0000 2023,,"katanya demokrasi, masa di kritik langsung panas trus main polisi. Goodjob Bima",negatif
1647915333381148673,2285295595,cinta_damai99d,Mon Apr 17 10:50:06 +0000 2023,Sumbar,"@bungkusTukang nanti polisi mengamankan.... Malah bisa kejadian "" Kanjuruhan jilid 2"". Emang dasar oknum suporter koplak 😂",positif
1647915305383886850,1504683416314585090,disway_id,Mon Apr 17 10:50:00 +0000 2023,"Kebayoran Lama, Indonesia","Warga Mudik Diminta Lapor Kantor Polisi, Kapolisi RI: Msudahkan Dalam Pengawasan  https://t.co/0L1edUbTcb",positif
1647915081248960516,260575817,KicauSunyi,Mon Apr 17 10:49:06 +0000 2023,#RepublikHomPimPah,"Kasih ""THR"" dulu lah sebelum diserahkan ke polisi.... https://t.co/DEUh0EEIDa",negatif
1647914883672064000,961255476313731072,ngrmaa,Mon Apr 17 10:48:19 +0000 2023,,@x_havid Polisi hasalah formalitas 🙏,negatif
1647914858388811777,1478273708749844481,theylovejungwon,Mon Apr 17 10:48:13 +0000 2023,she/her,YAALLAH MALAH ADA POLISI,negatif
1647914853049462786,1044266359,MRezaforbid,Mon Apr 17 10:48:12 +0000 2023,"Kota Surabaya, Jawa Timur",@man2aja Eh bukanya buka buka hp itu masuk ranah privasi ya? Bripka ambarita aj yg polisi sampai di pindah tuga sihn gara2 pas syuting the police trans 7 meriksa2 hp.,positif
1647914704642408448,1623847984730632193,HilmanH01829001,Mon Apr 17 10:47:37 +0000 2023,,"@SusiSoesilowati @teguhs1 @tvOneNews Memang benar yg dikatakan oleh bang hotman Paris, tp pada saat belum disidangkan dan blm di putuskan hakim. Polisi&amp;jaksa sdh mengarahkan upaya itu, tp ditolk",positif
1647914642994503682,408248988,arireliyanto,Mon Apr 17 10:47:22 +0000 2023,"tangerang, indonesia",@wandystjk2 Hanya tiga dari segitu banyak yang mempersekusi wanita2 itu?  Ini formalitas atau memang ada kekuatan adat yg besar yang membuat polisi takut bertindak tegas?,negatif
1647914387804684288,558763892,dipejet,Mon Apr 17 10:46:21 +0000 2023,"DKI Jakarta, Indonesia",@todaayyand4ever @jogmfs Oh polisi sekarang ikut meregulasi perparkiran ya? seperti kekurangan job aja. Ngnggak heran karyawannya kaya-kaya,negatif
1647914174020812802,1274892266406998021,GusKevin4,Mon Apr 17 10:45:30 +0000 2023,,"@MuhiqR Emang KKB di Papua Membunuhi Warga sipil, TNI, Polisi pakai hati?",positif
1647914110687010819,102505578,Babamovic,Mon Apr 17 10:45:15 +0000 2023,Bekasi-Jakarta-Ciledug,"@CNNIndonesia Kocaxx.. Pak Polisi semua juga paham kalau LP itu bisa ditolak dengan alibi tidak ada delik pidana disana, kalau kalian pakai delik pidana UU ITE liat lg konteks nya, apakah ada  penyebutan nama orang disana, apakah ada pencemaran nama baik disana, apakah ada perbuatan tercela disana, dll",positif
1647913969934553088,1158732033826312193,senkueinstein,Mon Apr 17 10:44:41 +0000 2023,"Furano-shi, Hokkaidō",kenapa kantor polisi gada satpam? yang jagain kantornya siapa dong,positif
1647913909314260992,345354211,topanhirohito,Mon Apr 17 10:44:27 +0000 2023,Indonesia,@txtdaribogor Yah lawannya polisi pasti kalah tuh supir truk ayam,negatif
1647913827680538627,363015396,aji_jajaul37,Mon Apr 17 10:44:07 +0000 2023,Kemayoran,"Waktu itu aku bawa 2 ,satunya lagi mau aku nyalain disurabaya..sayangnya setelah sampai Kediri kita disuruh putar balik sama polisi",positif
1647913354160373760,2746757112,KagenZenitsu,Mon Apr 17 10:42:15 +0000 2023,ic: ringorenji8,"@KagenPower GAPAPA POWIE, GA AKAN AKU LAPORIN KE POLISI TENANG AJA",negatif
1647912894624075777,1232534207911514112,NgidolSinchan,Mon Apr 17 10:40:25 +0000 2023,Javan,Kosan kamu pernah digrebek polisi ga manda? https://t.co/BO3y1pGDp1,positif
1647912869659566080,561770114,ranger_white28,Mon Apr 17 10:40:19 +0000 2023,Jabodetabek,"@seeksixsuck Msudah msudahan cepat sembuh david sehat sprti sblmnya, aamiin.  Saya gx bsa bayangin gmn sakit hatinya orang tua korban yg mati di tembak polisi, kasus KM 50",negatif
1647912714965237761,1263177237303447552,Muhamad68228462,Mon Apr 17 10:39:42 +0000 2023,"Tangerang, Indonesia",@BintangPs02091 @pery_tan @bungkusTukang Nah iya makannya saya ada di stadion dan aman aman aja polisi juga aman gpp malahan da tau bukan rusuh intinya,positif
1647912141440299010,720160744461848577,amrudinnejad_,Mon Apr 17 10:37:25 +0000 2023,,HALLO @Polisi_Jember !!!  BAGAIMANA KELANJUTANNYA KASUS INI? NUNGGU VIRAL? #KawalBanserRian https://t.co/i7afcLclEH,negatif
1647911963022995456,702919197353902081,troyardFamily,Mon Apr 17 10:36:43 +0000 2023,Anantitika,"@muna_fiks @detikcom @detiksumut_ @DivHumas_polisi RI @ListyoSigitP polisi berwenang untuk tidak menindakalauanjuti laporan tindak pidana dalam bentuk laporan polisi, jika berdasarkan kajian awal disimpulkan bahwa laporan tersebut dinilai tidak layak.  kesimpulannya, kiraw ini menurut anda layak tidak tidak dilaporkan si bima nya? menurut aku enggak",negatif
1647911838334750722,1036408643158126592,kerakteloorr,Mon Apr 17 10:36:13 +0000 2023,"Malang, Jawa Timur","@lukighulam @drizlyday @jogmfs benar kak, semisal dijak gelud bawa ke polisi gapapa. Mereka tuh salah, sudah pungli belagu🫠",positif
1647911804696420353,1563003262034358274,AngelNgguyu,Mon Apr 17 10:36:05 +0000 2023,,@eradotid Laporkan ke polisi wakil bupati Lampung timur dan gubernur Lampung mereka melakukan perbuatan perundangan terhadap orang tua.... Polisi harus segera tangkap wakil bupati Lampung timur dan gubernur Lampung.,positif
1647911055476293632,910447161694752770,vin23f,Mon Apr 17 10:33:06 +0000 2023,"Bandung Kidul, Indonesia",P butuh kenalan polisi buat nanganin orang sinting masalah uang 😂,positif
1647911011612266496,2165433684,pocongpusap,Mon Apr 17 10:32:56 +0000 2023,Indonesia,"@bagoessprasetyo @txtdrbekasi Bisa bre, bisa jam 11 malem awowkwowkw Proyekan gapernah betul yak, kemaren polisi tidur segede gaban depan dons burger, sekarang depan pom macetnya ampe thb, para benar",positif
1647910958931787777,847372542830444544,cnbcindonesia,Mon Apr 17 10:32:43 +0000 2023,Jakarta Capital Region,"Investor SpaceX Tewas Ditusuk, Polisi Ungakap Peran Wanita Ini https://t.co/IWfKwZXlz8",positif
1647910907476070401,1604650474724265985,bakanosan1,Mon Apr 17 10:32:31 +0000 2023,"DKI Jakarta, Indonesia",@Ndons_Back Sekalian pos polisi jadiin jalan biar lebar.. 😅,negatif
1647910847812075520,1587245965417009152,MarcosLynd,Mon Apr 17 10:32:17 +0000 2023,,@Adi_8002 Emang polisi ngnggak bisa menolak itu laporan,negatif
1647910702827601921,132873478,ordinary_007,Mon Apr 17 10:31:42 +0000 2023,"Jakarta Capital Region, Indone","Berharap semua perempuan dapat berjuang agar ada kesetaraan hukum dan sosial.  Untuk pak Polisi, @DivHumas_polisi RI ayo pak jangan biarkan para pelaku dan otak dari peristiwa ini lolos dengan materai🙏 https://t.co/XxbQp9fdUN",negatif
1647910682166448128,4692328110,darsonocaliq,Mon Apr 17 10:31:37 +0000 2023,Purwokerto,"@lysavana1 Gpp, pegiat medsos kalau blm dilaporkan ke Polisi blm keren..😁",negatif
1647910339789611008,4918661911,rifqisap11,Mon Apr 17 10:30:16 +0000 2023,instagram.com/rifqiisaputra,"@tanyakanrl Coba tanya kepihak bank yg bersangakutan untuk bisa tau asal-usul penerima uang kamu, atau bikin laporan ke polisi ""tapi ga menjamin 90% ketemu titik terang"" kalau diliat² itu sindikat",negatif
1647909969935876098,475416137,anangsyaifulloh,Mon Apr 17 10:28:48 +0000 2023,,@hsbgstnsyh pikirannya penuh dengan taksiran sesekali tangannya pengen mengetuk monumen ini tp polisi melarangnya,positif
1647909931105013761,1244466833123495937,canadiancowpoke,Mon Apr 17 10:28:38 +0000 2023,Canada,@kacabkntapeuli nggak sopan kamu. saya laporin ke polisi,positif
1647909816462118912,745892680673136640,PalaluPitak,Mon Apr 17 10:28:11 +0000 2023,Indonesia,"Karena dia sudah lama ""tugas"" disitu pak.  Mobil yang putar jadi biang macetan, padahal ada tanda kanggak boleh putar &amp; depannya ada pos polisi.   jangan  malah diputer2 seperti skrg pakkk, tobat siang2 lewat Tendean, biji ane sampai mateng kejemur + kena hawa mesin.  https://t.co/wuOjWBsE5E",positif
1647909812032933888,1095698010682449921,Ridwanwhygr,Mon Apr 17 10:28:10 +0000 2023,,@kwonudi tak laporin polisi seblak @TantyoDhanu,positif
1647909666469584896,2277640446,mzahhar13,Mon Apr 17 10:27:35 +0000 2023,,@kaplanmt35 polisi pun kena bantai papua 🤣🤣🤣 https://t.co/yL64D53kbF,negatif
1647909493253214209,1644968886432051201,Hendrios1567333,Mon Apr 17 10:26:54 +0000 2023,,"@OposisiCerdas Ya dianggap biasa lah, sejak didirikan nya kpk dptnya saja berusaha untuk melemahkan kpk, kalau polisi ngnggak bisa diharapkan, tanyakan apa kabar korupsi pada yg merevisi uu kpk...",negatif
1647909434373591040,1039412318990295041,topleskongguan,Mon Apr 17 10:26:40 +0000 2023,"Jakarta Timur, DKI Jakarta",Ini kan aku macet didaerah sukaresmi ya.. tapi sumpah dah macet tiap hari tapi aku gapernah nemu yg namanya polisi.,negatif
1647909335782289409,1647071130308739072,DonHegel,Mon Apr 17 10:26:16 +0000 2023,,"@anantianews Anantia 1) hakim masuk angin, atau 2) terdakwa korban kambing hitam. kalau sampai yg ke-2, hakim harus diapresiasi, tp jaksa-polisi wajib diperiksa.",positif
1647909301078618113,1457554426974326784,auliamed,Mon Apr 17 10:26:08 +0000 2023,"Medan Kota, Indonesia","memang Polisi mau percaya gitu saja dan msudah menerima bhw Uang Haram hasil Penipuan sebesar Rp. 900 juta di selesai kan di bawah meja , yaa ndak bisa..  Polisi akan bertindak sesuai SOP  karena pemilik uang tsb menuntut keadilan. Pelaku penipuan dan yg menikmati uang tsb hrs dihukum.",positif
1647908942172020736,1136654848466677760,maymarmas,Mon Apr 17 10:24:43 +0000 2023,,"@CNNIndonesia Nah kan, polisi emang pinter kan kan kan... wkwkwk...",negatif
1647908663728930819,272351051,sudaryono72,Mon Apr 17 10:23:36 +0000 2023,,"Saya Pengen komentar, Tapi Takut di Polisi Kan. https://t.co/exPjpJkGgP",negatif
1647908572259553283,228997976,hellowtoyou,Mon Apr 17 10:23:14 +0000 2023,"Yogyakarta, Indonesia","@Riswandasukma1 ga berkah loh kak, nipu seperti gitu. Otw laporin polisi.",positif
1647908422619365376,99450674,fisherypeter,Mon Apr 17 10:22:39 +0000 2023,AMBON MANISE,@S4N_W1B1 nanti kalau ada yang meninggal.. polisi lagi yang disalahkan.. padahal suporternya yang biadab dan tolol..,positif
1647908414394355712,1265906622053838848,febriantiditasf,Mon Apr 17 10:22:37 +0000 2023,,"Pusing banget sepanjang jalan sudirman macetnya total parah. Yang paling mendominasi mobil2 pjr polisi, patwal, mobil dubes dan mobil2 menteri yang entah mau kemana pada saat bersamaan… mau bukber kali ya. Macet banget Jakarta pusiiiiiing",negatif
1647908412007813120,1329799134354710529,miftakhair,Mon Apr 17 10:22:36 +0000 2023,"West Borneo, Indonesia",@iirawanB Woi jadi kau sudah bikin laporan polisi ke? Sindikat pasti mereka tu,positif
1647908387148173319,566751255,bank_ecaq,Mon Apr 17 10:22:30 +0000 2023,internet,"@tanyakanrl kalau polisi indonesia ga bisa, kalau polisi luar negeri apalagi di film2 sepertinya masih bisa. kalau lapor orang hilang bisa.  lacak dari no hp bisa lewat provider, bisa pakai gps. tapi ya ga sembarangan dibuka sama provider.",negatif
